eta,mi,S1
0.73490524,2.2550125,0.59350705
0.83415896,2.8228817,0.7594669
0.30243662,2.0296042,0.7181065
0.5632146,2.931075,0.9996191
0.08623767,2.104407,0.9282549
-2.7048538,6.1886435e-06,9.315221e-05
0.8243601,0.007996,0.0043025296
0.8634168,0.07459776,0.03863087
-2.0425465,4.9197442e-06,3.842426e-05
-2.0369627,0.012588028,0.0976519
-0.24890228,1.7526597,0.8854505
-3.8883855,5.588193e-06,0.00027344123
-3.097773,2.694444e-06,5.9947513e-05
-0.24256948,1.6258366,0.7399251
0.83192337,3.211453,0.8958854
-3.3098114,0.0056883227,0.15622601
-2.0735703,3.465582e-05,0.00027908816
0.40706792,0.14178294,0.10703136
0.39502057,2.2588997,0.7944988
0.6359349,1.7381294,0.39581126
0.79859227,2.8641691,0.79695934
-1.3157287,0.00014355221,0.0005494333
0.7724087,3.3419423,0.98631454
0.886817,3.5996947,0.97866344
-0.28137565,0.47252294,0.64294165
0.79273766,2.0482976,0.4808094
0.3736006,1.6738862,0.45502582
-0.3861732,1.7359295,0.985346
-0.36002657,1.6187432,0.8165778
-2.4972713,0.0006064473,0.0074281017
-0.8141926,1.2367773,0.4967328
-2.6876721,6.257364e-06,9.25928e-05
0.10895983,0.9839925,0.8929456
0.85899866,2.7129662,0.70548844
0.7650174,1.6584647,0.3192934
-3.4993372,2.9329062e-06,9.7353426e-05
-1.3283287,0.009096945,0.035216168
0.93644804,1.6918604,0.7119701
-0.3584521,1.4881551,0.65060097
0.6940962,2.7149448,0.80861807
-0.124945335,1.541317,0.5783489
0.56395555,2.5644476,0.83294046
-3.4803376,0.0003726793,0.012137967
-0.6947421,1.37327725e-05,2.8882621e-05
0.5923567,2.8493776,0.9398783
0.63832974,6.072879e-05,3.814801e-05
0.4454738,0.00018712247,0.00013856548
-2.3739629,0.02272531,0.24578084
-0.42042267,0.044482466,0.07185783
-3.3762405,1.3237693e-05,0.00038866556
-0.81633353,0.03062054,0.072110735
-0.6487832,0.25055283,0.49208644
0.68117154,1.7587926,0.39106598
-2.9313383,7.761711e-06,0.00014632917
0.26467985,2.0289884,0.7420387
0.53307474,2.5305676,0.8389012
0.36246735,2.1624951,0.76077825
-3.7786372,2.1819402e-05,0.00095691765
-0.04176856,1.9963131,0.9489918
0.579946,1.6369691,0.361223
0.5718144,0.034315947,0.022724975
0.27293003,2.2276678,0.8645975
0.29823023,1.9465966,0.6672677
0.26671064,1.9407632,0.6822026
-1.720135,0.0012262928,0.006970966
-0.9178604,0.003556353,0.009257193
0.41913664,2.4837918,0.90048116
-0.18763755,0.068542875,0.08893456
-3.6624346,0.00015227926,0.0059473375
-3.6014073,0.008912752,0.32724997
-0.34998292,1.3217127,0.43164465
0.41095227,1.7078731,0.4613308
0.51938844,0.38979182,0.26069838
-0.5109089,1.1733915,0.27417725
0.67104065,1.9096437,0.46680883
-0.3506069,0.01266124,0.019219851
0.50159085,0.81497294,0.5316866
-1.0896813,0.02579252,0.0790649
1.0495162,3.984467,0.9605871
0.085246556,0.42169702,0.41203278
-1.7361213,4.420271e-05,0.00025528224
0.57976854,2.2075326,0.65287995
-0.4829203,0.006212336,0.010683555
-0.49140126,1.4767144,0.72051215
0.24687225,0.0019482567,0.0017165483
0.7219498,3.016882,0.9076657
0.70562595,2.7615113,0.81963986
0.25192618,1.7802837,0.5810934
-0.22622284,0.07399982,0.099449106
-2.0461588,1.6799828e-05,0.00013167885
