eta,mi,S1
-1.6429708,0.11835147,0.61647624
-2.255823,1.1003499,0.8717644
-2.276727,0.0025098075,0.024702186
0.66250855,3.0475867,0.96600634
0.2831703,0.7479281,0.5938591
0.30759686,2.3269734,0.8990882
-0.93452835,0.033756353,0.08901923
0.5030773,1.7455533,0.44728994
0.06920743,2.075602,0.9202356
-0.07123249,1.9958353,0.9744567
0.39393657,2.4104016,0.88007677
0.6700833,3.1241176,0.98997164
0.6379784,1.8926686,0.47164923
-1.7199821,0.00021588875,0.0012271778
0.53828526,2.829341,0.9749596
-0.9822618,0.032856412,0.090730235
-1.5534624,1.1040422,0.45235404
-1.0297754,0.2224188,0.6310753
-2.4559999,4.244814e-05,0.0004991067
1.0127459,4.011648,0.9956405
-0.2264986,1.5027273,0.5918542
0.41471437,2.4789202,0.9013293
0.05478887,1.4470124,0.40873653
-1.7526822,1.1334893,0.70381296
0.45240304,1.863199,0.535605
0.2925529,0.6443375,0.51232755
0.73882145,3.0242212,0.89782345
0.21730632,2.2437062,0.91897047
-1.7020812,0.015384596,0.085796386
-0.037241023,1.9853978,0.93557745
0.96310306,3.3660517,0.8527144
1.3015093,4.1682377,0.83211976
-2.2051117,4.1879135e-05,0.00038408308
0.9551664,3.429409,0.8769197
0.1762409,1.6932918,0.55638397
1.2079172,4.506383,0.9639979
0.7963517,1.7738054,0.36211276
-0.915925,0.11438107,0.29392427
-0.11197829,1.5653608,0.59564567
0.07422217,1.9790316,0.8405522
-2.3351407,0.023769971,0.24735455
0.6305029,0.46016824,0.27817473
0.90300477,2.8301215,0.72084403
-0.578741,0.00018888748,0.00035581787
0.9351342,3.022203,0.76484925
-2.0111306,0.0422279,0.318395
-2.3264368,0.0022894042,0.02367019
-0.27274203,1.1440551,0.18272585
-1.8550248,0.02069661,0.13408193
0.6904376,3.1029408,0.96514004
0.54318714,2.5405755,0.83645964
0.46897757,2.7329645,0.9876028
0.5656267,1.7015873,0.40051246
0.11374131,0.028918935,0.028618958
-2.4927077,0.002360903,0.028782006
-0.30298856,0.15005337,0.21493722
-0.85951394,0.12262006,0.29823512
-1.0945369,0.00020219042,0.00062431075
1.0563498,3.5227158,0.8352444
0.2525985,0.0016076288,0.0014093097
0.30794397,0.044540863,0.037024774
-0.7883066,0.00017223807,0.0003960836
1.1995776,4.088987,0.8798906
-0.46865964,0.00036285992,0.0006160597
0.041604903,1.1689776,0.1602558
0.43190172,2.6075385,0.9553692
-1.2520181,0.00019381709,0.00069722295
0.82997304,3.227828,0.90283287
0.7092198,2.1820598,0.5744615
0.5349731,2.6603894,0.8992647
0.8198327,3.390208,0.96482456
0.25225,0.14637722,0.12652813
-2.3730714,0.0010104736,0.010942626
0.73822016,2.0615,0.5086504
-0.84150237,0.00047421936,0.0011474851
-2.2235582,0.0261027,0.24316838
-2.3053377,0.00015179854,0.0015373261
-0.5540758,0.005197312,0.00955981
0.84156054,3.4487855,0.9669249
-2.6227973,0.009203842,0.12757851
0.27367184,2.4266925,0.9880226
0.52279335,2.7296453,0.941429
-0.062239476,0.04637218,0.053738095
0.94491404,2.251324,0.49916095
-2.2906425,0.05906252,0.5860584
0.8020011,0.96951836,0.48471922
0.8675168,1.6897116,0.30680424
-1.6283152,0.019197399,0.09954482
0.46546575,1.5607886,0.3530606
-1.1391829,0.2343204,0.7382018
-1.0762225,0.10887282,0.32671702
0.5217182,0.09252778,0.063579716
-0.16397782,0.16662022,0.2094816
-1.7426629,0.0123269055,0.07156236
-1.0117775,0.0138655715,0.03946889
1.1741061,2.9710054,0.62163943
-0.20567718,0.057554852,0.07601586
-0.03238947,1.5534856,0.5427407
-2.1947522,0.0019142854,0.017374128
-1.2138883,0.02764078,0.09555401
0.14220451,0.9056449,0.803401
0.3008641,1.8877696,0.6274388
-0.84177256,0.0049772295,0.012041274
-1.9680004,0.0010666582,0.007739222
-2.607227,0.00039012462,0.0053294385
-0.30274332,0.54077256,0.7457225
0.35868838,1.7644578,0.5189274
0.2267547,1.4430718,0.34736037
-2.1306403,0.0025101868,0.02138207
-0.59290487,0.007117208,0.01357877
-2.3151257,1.0064327,0.059766307
1.0690712,4.1228743,0.980293
-0.30565494,0.05963099,0.08639779
-0.8428661,0.0012184932,0.0029520683
0.50922936,0.024419907,0.017075643
0.21832448,0.04159662,0.037441965
0.49453726,2.2369757,0.7175555
-0.11561243,1.8467453,0.8738243
-0.70351535,0.030757362,0.06503155
-0.20815447,0.16636641,0.21787605
0.03368521,2.081061,0.9546824
-0.04558587,1.8898777,0.8581839
0.24365662,0.0038247013,0.003378813
-0.1848678,1.5467852,0.6170493
-0.51404274,1.0177788,0.028594248
-1.5240468,0.0003547389,0.001663938
-0.46087575,1.6561317,0.9487581
1.2196137,4.185145,0.88770944
0.86643165,2.6174269,0.6671634
0.36327955,1.5482821,0.37763122
0.38373107,0.012329233,0.009621148
1.5098892,5.4040413,0.917557
0.6531229,0.5847815,0.3427647
-1.2951174,0.0493161,0.18409772
-0.14387545,0.014417744,0.018064478
0.7196258,3.1411169,0.9563077
0.15067413,0.0028800596,0.0027644292
1.0408733,1.8878675,0.3384406
0.9129045,2.9491143,0.7546476
0.35641146,0.0021348852,0.0017079372
0.95730215,3.2670074,0.8269134
-2.2185655,0.06628946,0.6120457
-2.192757,0.0028361322,0.025687732
-0.68202007,0.0010449146,0.002170969
0.48125163,2.16295,0.6865185
0.546178,2.2491179,0.69258034
-2.675025,0.011165686,0.16297896
-0.95257246,0.0013162274,0.0035433047
-0.50030744,0.008271305,0.014456442
0.1227852,0.000586863,0.00057770556
0.87217313,3.2578359,0.8822361
-1.0315161,0.00053712423,0.0015604316
-2.531638,3.8988455e-05,0.0004941411
0.10206577,2.206942,0.9916709
-0.49170837,0.029965112,0.05183735
-0.21920146,1.3150052,0.37446547
-0.23537505,1.6131225,0.720863
-1.6235229,0.0018351007,0.009487423
0.7131813,2.6797934,0.78172946
-1.4257437,0.0022410066,0.00954668
0.0823409,1.3440101,0.30960822
0.5628521,0.011906824,0.007963116
0.822198,2.7752805,0.7496518
-1.9882672,0.008184767,0.0605412
-2.2563477,3.7868525e-05,0.00036535994
0.23415709,1.8675811,0.6515404
1.0268785,3.063477,0.7236408
0.4353869,1.7806213,0.49499533
1.10572,2.61665,0.55223197
0.19699532,1.713659,0.5612412
0.85628265,0.059068788,0.030813627
0.68405086,3.021588,0.9385869
0.34166837,0.07680961,0.061786048
0.5883032,1.4008992,0.23041746
0.3332428,1.0836539,0.79838985
0.024204329,0.06303187,0.06740287
-1.386966,0.0017055768,0.0069962544
0.35672918,2.5331645,0.9785824
0.48681554,2.0315294,0.61264914
0.9276013,1.65608,0.2789003
-1.0669945,0.19156265,0.5651323
0.28902176,2.237863,0.8587615
0.58727944,1.3700204,0.21343255
0.38534582,2.2377427,0.78912085
-1.9288735,0.09173854,0.63467354
0.66489756,3.0952291,0.9829185
1.1003689,1.0059751,0.0023493948
0.32037005,0.055153362,0.045300234
0.57846606,2.6920285,0.88088447
-2.5917363,0.008458819,0.11369978
-0.8081045,0.0072240406,0.01691841
-2.4644458,1.0297916,0.32025787
0.67073643,0.108906195,0.06586057
0.49280605,2.3594708,0.78195983
0.7495775,3.3119836,0.99441504
-2.580426,0.032547776,0.43157062
0.66359043,1.8531102,0.44263646
-0.18245715,1.1420907,0.16580464
0.74046487,2.1412687,0.5422737
-0.295485,1.3390338,0.4316855
1.0191513,4.035415,0.99678284
0.7952663,3.2639194,0.94124764
-0.96894854,0.016720587,0.045657344
1.1291049,1.6739712,0.244396
0.7079064,1.4580573,0.23693275
0.5262311,2.399942,0.7799379
-2.425629,0.013301395,0.15155853
0.5793474,0.08149197,0.053371273
-0.11504474,1.4921206,0.5232575
-2.0792298,0.040559664,0.32713774
-0.42934963,0.070044346,0.11381344
0.80995524,1.3624203,0.17379649
0.74765134,2.6159084,0.7345382
0.5660843,1.0909833,0.054777402
-0.08952513,1.743732,0.75594306
-1.2820868,0.00017788263,0.0006588928
-0.2863894,1.4293609,0.5378059
-2.4548693,0.0006447498,0.0075720404
-2.291905,0.019956712,0.19904548
0.7071802,2.5768833,0.7435411
0.73774403,2.8306212,0.8249402
0.88028055,2.795576,0.7222206
-0.38513717,0.09575724,0.14889547
0.33469754,0.004776429,0.0038935784
-0.19774494,1.8678286,0.9642569
0.5845908,2.2456353,0.66864496
0.6342932,2.8053741,0.88864696
0.7976321,2.2200027,0.54949445
-0.20158306,0.015825523,0.020909423
-0.17848572,1.4341478,0.49185786
-2.513387,0.030349368,0.37660584
-0.24393156,0.0037880007,0.005211289
0.9457913,3.2925005,0.84227437
1.0565579,2.4482918,0.5208171
-2.2285213,0.0008265716,0.007757663
-0.20729859,1.3880354,0.45330277
-0.5002238,1.5647933,0.8542086
-0.49444392,1.5834551,0.87622416
0.4643678,2.5172877,0.8830931
-1.1291542,0.015305643,0.048796833
0.60972863,0.60608196,0.36772555
0.10146093,0.560149,0.53230196
0.32985616,0.88846546,0.6683011
0.26867685,2.4013028,0.97673005
-0.2317042,0.051505983,0.069727466
1.083572,2.8013964,0.6168894
-2.3031466,1.0362678,0.33209404
-0.2174621,0.055733345,0.0744305
-0.39952844,1.5204523,0.7188111
-0.2480348,0.0052265404,0.0072167176
0.7202933,3.250878,0.99645203
0.16097975,1.2375022,0.20105721
-2.9218197,0.00080355495,0.015005229
-0.018519316,1.7698689,0.7317379
0.8461779,0.26407063,0.13611269
1.1173866,3.9971375,0.91459996
0.4557556,1.4537907,0.2907929
0.09331592,1.289974,0.25964302
-0.3883046,1.5103495,0.6980974
-0.25435394,0.0237236,0.03288896
