eta,mi,S1
1.0120264,2.9141095,0.6869654
2.1934159,9.305726,0.91006815
-1.1526468,0.081736945,0.26483423
0.50589216,1.9457321,0.5565325
1.2625953,3.2420456,0.64833
0.85555035,2.2043624,0.518134
-0.4118724,0.015789352,0.025375137
-1.9828136,0.0018247446,0.013433416
0.017209962,1.7751524,0.7128922
-0.10994818,0.5205666,0.60179603
-2.0092614,0.042650305,0.32097378
-0.04825824,0.021289168,0.024418669
-1.1117432,0.3074184,0.9364003
0.15809207,1.9228398,0.73822844
1.3535397,4.435295,0.852736
0.42548883,2.3548515,0.8262449
2.1298208,8.732317,0.9034034
1.0526597,2.6037312,0.5713296
-1.8687998,0.0056984616,0.03747745
-0.40620396,0.021565447,0.03445432
1.470812,5.0737658,0.8911369
-2.0184634,0.042890295,0.32571653
-1.812308,0.0011521132,0.0071705785
0.38332006,1.5461018,0.3696748
-1.225865,0.12942232,0.4480992
-1.9072828,1.1252685,0.76958174
1.1599644,3.3702247,0.73303294
0.6399919,2.6829922,0.8324025
-1.3030376,0.10455891,0.39119053
-2.4116561,0.0002669395,0.003003634
0.7205688,1.0195622,0.010411299
0.17658699,1.1746086,0.9861023
0.56917715,1.7551913,0.427854
0.2423103,0.6704075,0.555916
0.046189375,1.4144273,0.3829919
1.7985003,7.0364847,0.9409043
0.59986985,2.2970185,0.68440443
0.07663261,0.20145144,0.20265304
-1.8268123,0.11520212,0.71910733
1.1957737,3.4469805,0.7323844
-3.2462265,0.007842508,0.20212491
-1.3651087,0.20452823,0.80495226
0.531141,1.1055422,0.0653782
-1.6786308,0.045984548,0.24984463
0.026370957,1.7583842,0.69268423
-1.1949861,0.0016944262,0.005766023
-2.0261123,0.00417313,0.032055214
1.7520614,6.7696843,0.9407002
-2.614793,0.055256665,0.7563946
-0.09345725,0.0018548755,0.0022216614
-2.445191,0.046695538,0.5406729
-0.29928505,0.014476284,0.020944284
3.1503534,25.397821,0.98449874
-2.0576723,0.0011190247,0.00887033
1.5640045,6.1674037,0.98856854
-0.6551233,1.2992107,0.53633416
-1.5821521,0.001892319,0.009394373
0.7749616,2.9150126,0.83142674
0.77463424,1.6204921,0.78214335
-0.8038817,0.33490193,0.7563951
-1.4480727,0.06164389,0.26680866
0.2641848,0.0025828904,0.002240935
-0.29008138,0.046027765,0.06581761
0.43209216,2.447136,0.8709805
-1.9150004,0.0014370839,0.009895691
0.7960933,2.6207814,0.70771587
-1.245935,0.003836816,0.013715896
1.5058296,4.9489574,0.85016334
0.14241345,1.8966671,0.7290383
-0.89820254,0.0026029649,0.0066493284
0.66410625,1.5841352,0.30998206
-3.2483237,0.00034963037,0.009036629
1.1711848,2.5184827,0.49732634
-2.3183188,0.00038650044,0.003964793
0.60840595,3.02125,1.0
0.9122681,3.5577013,0.94630665
1.641805,5.2841234,0.8230423
-0.15344147,0.2438244,0.3012962
-4.1997623,0.0010587757,0.07068748
0.103414916,0.40935126,0.39394262
1.4702636,5.5780287,0.9693979
2.1317089,9.398528,0.94657034
0.6241103,2.513229,0.7687999
0.92563343,3.42497,0.8964376
0.72126824,1.4038904,0.20759094
0.51692885,0.40029743,0.2680181
-0.73191005,0.005191809,0.01130733
0.9246048,2.6794007,0.6578689
-1.5369613,0.0054256474,0.02576022
-3.1855834,0.0005346331,0.012980941
1.5091639,5.0044265,0.8569474
0.67709124,2.726153,0.82480633
0.8582548,2.2542748,0.53623414
0.058588225,1.5132222,0.464978
0.27470714,1.218534,0.93389106
-1.6026015,0.18121031,0.9016606
1.0340502,2.846484,0.6548028
0.40696576,1.7855817,0.5103643
-0.46753788,0.010279983,0.017417561
-1.9660846,0.00059466425,0.0043066926
-2.3179297,0.026676318,0.27282795
-2.1411128,0.03454917,0.29640636
-1.7814093,0.0006739722,0.004069317
1.5122452,4.1828694,0.71906304
0.1290396,1.7933917,0.658574
0.22438496,1.9010563,0.68065923
0.7505751,2.3720884,0.6344643
-1.333203,0.007190343,0.027973136
-1.3304294,0.050882824,0.19656093
-2.913157,0.00053046114,0.009820882
0.8124063,2.9131622,0.8056557
0.42848018,2.330356,0.8108123
1.887409,7.381513,0.92323333
0.1834695,1.0770547,0.06485844
-4.018776,0.0010403073,0.057973377
-2.9201875,0.00020361847,0.003796341
1.6034887,4.54937,0.7347719
-0.9837751,0.2299189,0.6235804
0.072117135,1.7031492,0.6190986
-1.2315433,0.24070711,0.8289047
1.6668091,5.529887,0.84253806
1.4306521,4.745323,0.8614509
-1.6807679,0.0013383197,0.007319198
0.20469892,1.7168043,0.559708
-0.12030868,1.1194391,0.13188857
1.7625144,6.750194,0.9324229
-0.2305745,0.16298479,0.21799602
-2.155827,0.0044705155,0.039032627
-0.5815997,0.04897193,0.09205217
1.1582372,3.3831544,0.73728466
1.0924206,2.25033,0.7998168
-0.1429404,0.022559796,0.028218677
1.7423329,7.2539067,0.99717766
-0.9228582,0.022648353,0.05912489
1.915542,7.2852035,0.899088
-0.018875096,0.18261103,0.2006869
0.8075878,3.2356522,0.9221419
1.6898556,6.531388,0.95208895
2.8951812,20.710314,0.99666685
0.5450779,2.888157,0.99592406
0.7140733,1.9165397,0.45351556
1.7920439,6.6400595,0.9036917
-2.0190837,0.108210035,0.816956
0.50447106,1.2135005,0.13400535
-3.182839,0.023402879,0.56538033
-1.7691265,0.004954331,0.029541554
1.1423354,3.3092356,0.72711784
-1.3864555,1.1863778,0.68321395
-2.5346951,0.0024615468,0.03128492
-0.14239547,0.0025649976,0.0032132014
0.25632003,1.9571373,0.6995293
-0.5749829,0.0037792074,0.0070912708
-2.9316423,0.034198124,0.64272434
-2.5579524,0.00038525613,0.005011741
-1.2962184,0.0006399505,0.0024031466
-3.0537798,0.0015452999,0.03290255
1.5214529,5.1884065,0.8780149
1.0309788,3.5109339,0.8486736
1.3638874,4.507595,0.8599141
0.34888384,2.4585083,0.9429636
1.1575377,3.2827258,0.711932
-0.97271454,0.0017881189,0.004907714
1.5781786,5.8543735,0.9379999
-1.2039762,1.3154474,0.95713395
1.8768278,7.823732,0.96888536
-4.2743683,0.0002867615,0.020627525
0.5850612,1.8783336,0.4858663
-2.0416534,0.002159504,0.016847696
2.7228343,17.705679,0.9990499
1.9079112,7.0468845,0.881091
1.3082687,4.577457,0.90872365
1.3410419,4.5276127,0.87797606
-0.6341255,1.0574712,0.10318966
1.1633389,3.098195,0.6606881
1.3294597,5.023933,0.9765799
0.8140516,2.8195176,0.77078253
-0.6756937,0.0011127122,0.0022979355
-3.5572505,9.014173e-05,0.0031699538
-1.7334619,0.003511913,0.020222273
-4.421807,0.00019111365,0.01592836
-1.313274,0.0379345,0.14429899
1.3987082,4.6738873,0.8685697
1.3908393,5.2777476,0.97682077
-0.6432568,0.1635184,0.32220435
-2.565054,0.009912517,0.12973884
0.34225643,2.02971,0.69347984
1.4834279,5.700086,0.9785068
-0.025993742,1.080116,0.08144085
1.1945052,3.9732342,0.85719496
0.3971171,1.2996079,0.20476265
-1.4299986,0.0032132636,0.013744153
0.30458656,1.3364636,0.24854672
1.0299723,3.0960555,0.73146653
-4.5280604,0.008529323,0.78981405
-1.7397279,0.016509783,0.09552956
0.78150743,1.5750818,0.27708837
2.0575109,8.755142,0.9418224
-0.25679278,0.22654694,0.30853957
1.493539,4.871436,0.84496015
1.8592206,7.214607,0.92343616
-1.0417051,0.29962683,0.85354424
-0.34066147,0.004381285,0.006594787
-2.3556259,0.0017132214,0.01823365
-1.8580163,0.00063768576,0.004151711
1.7890418,6.8828754,0.9307864
1.1796355,3.3361986,0.71365595
1.2232623,4.1825643,0.88473785
2.6228082,13.382469,0.91401726
-0.3768258,0.0046715066,0.0072731767
-4.2624483,0.0042813835,0.30420575
