eta,mi,S1
1.2640598,4.2296715,0.8681611
0.30751193,1.5971184,0.43007022
1.42407,4.457327,0.81482756
-2.698769,0.00032028728,0.0047918013
1.3584225,4.7594795,0.90950525
0.591048,1.2906029,0.16826442
0.73507106,2.7644196,0.8010005
0.21024689,2.183351,0.8842428
0.7513092,1.7740877,0.37589622
0.31946844,0.0034649202,0.002862886
1.0606711,3.0873518,0.7116987
-2.4140744,0.0010567887,0.011918702
0.020004556,2.1196704,0.9979325
0.62475693,2.9673815,0.9640015
-2.3788528,0.0014245798,0.015515046
0.0026036724,0.0578917,0.06316466
0.24930233,2.2919884,0.9242625
0.6657676,1.856517,0.44346723
0.85154194,1.0051726,0.0024758414
0.10585741,1.8241153,0.6966668
-0.8722485,0.0002842163,0.0007083275
-1.452099,0.00062795926,0.0027453105
-0.048251912,1.9725202,0.9336788
-4.557586,0.0015634786,0.14921546
-0.068377174,0.00061484455,0.0007197967
-0.24481729,0.0006222759,0.00085706206
1.3537216,3.9004207,0.74757075
1.025327,3.0546367,0.72190374
-0.27936608,0.11811809,0.16603714
1.0448381,2.9948692,0.6934889
-0.64183986,1.2481289,0.44118556
1.2750771,4.7446594,0.96357536
-4.1260753,3.905537e-06,0.00024227743
0.5625777,2.3227723,0.7189223
-1.8588269,0.07624619,0.49307632
0.49518272,0.61722255,0.41243783
-0.3412187,0.019586729,0.029452866
0.9372895,3.2047935,0.8209675
-2.1850262,4.605202e-05,0.00041404634
-0.9865235,0.08554546,0.23595992
0.86419964,3.1067076,0.83805454
-0.38341278,0.36438116,0.55101085
-2.0190535,1.0620545,0.42808497
-2.3957021,0.0004978039,0.0055133523
0.8874578,3.529754,0.95676374
0.5001854,0.3043977,0.20867991
-0.31700563,1.1507272,0.19911051
1.708928,6.1182904,0.8924927
1.0356324,3.3530214,0.80178785
-1.7894615,0.007926392,0.048203617
-2.3174405,0.0009935597,0.0101826405
0.8340878,3.3715897,0.9475839
0.11630986,2.0006773,0.82567835
0.7924776,2.9102128,0.81781465
0.71798074,3.1295552,0.95328176
0.7051362,0.0040715137,0.002417663
-3.1788487,0.00018257531,0.004403469
1.059112,3.1973584,0.74386084
0.98813236,3.1280942,0.7655626
-0.6326897,0.0011735256,0.002326438
0.45791876,2.4659252,0.86149645
0.4674601,0.56888664,0.39109924
0.63387454,1.6675524,0.3607554
0.7057898,0.6263688,0.34996596
0.23166853,1.2085488,0.1661925
0.77378494,0.569289,0.30231112
0.76872045,2.8916287,0.8269963
-0.4477066,0.0016383529,0.0027269511
0.078498155,2.1845727,0.99601305
0.53933203,2.3457565,0.74465823
0.32112518,1.4552288,0.32798564
0.7198774,1.4906538,0.25057015
-3.0751712,0.00076355773,0.016608855
-3.0326753,0.00035492977,0.0074009737
0.7969893,2.3943086,0.6194966
-3.393341,6.463349e-06,0.0001930293
0.7399667,2.410535,0.65594417
0.9008852,2.6325593,0.6541965
1.5083637,3.1228123,0.76452464
0.77328694,0.33168092,0.18025792
0.027332544,0.0781936,0.083253674
0.50690943,2.0632498,0.6190521
0.85515696,3.1942427,0.8734509
1.0063262,3.0593681,0.73415375
0.05405616,0.00038601892,0.00040429243
-3.0922906,0.00021499723,0.0047572437
0.8949085,3.4099655,0.91410893
-0.8297048,1.3333218,0.70369464
0.6098964,2.0487084,0.5600156
1.4813248,4.488821,0.7882062
0.63716197,0.043633964,0.027317448
0.8706082,3.5957737,0.9903222
-0.7400232,0.020416612,0.044743203
1.4848851,5.05509,0.87950444
-2.9249585,0.00024407994,0.0045723487
0.9384518,2.2103806,0.48694545
0.16169128,0.0011261005,0.0010704675
-1.6742806,0.00016087455,0.0008743321
0.98940295,3.8822534,0.979555
-0.30306062,1.7942563,0.9791596
-3.5212595,0.0005847252,0.019836817
1.1195661,3.2553082,0.7255294
-1.2333007,0.00016072608,0.00056776224
0.7593411,1.24221,0.12236845
-0.30481157,0.007099137,0.010331632
0.72069925,2.6884477,0.78033656
0.019180976,0.24166554,0.25507656
0.94412243,3.541521,0.91781175
0.23034595,1.9382167,0.7027922
0.24804334,2.3650706,0.97185636
0.2871752,2.44485,0.98729336
0.25498998,1.2471623,0.1922692
-2.4846175,1.0100889,0.11084519
-0.40901974,0.0057287915,0.0091914
-0.27802423,0.053266607,0.07526527
0.24298407,2.3900547,0.99208856
1.542147,5.0834823,0.84986484
0.5664621,2.4725263,0.7880962
-1.5434393,0.00089816924,0.0042934567
-3.3960352,0.004683646,0.14018862
0.56675285,2.408237,0.7574063
0.6472388,2.8373752,0.8923816
0.4942326,2.5418854,0.8729139
0.30457133,2.3567579,0.9194989
0.62725514,0.008282565,0.005247261
0.21494469,2.2005422,0.8920872
0.63919723,2.4847898,0.7465294
1.3390118,4.4892187,0.8720016
-3.3342152,0.0043869005,0.123464964
0.38257134,2.5465117,0.9640405
0.29364842,1.3749385,0.27870482
0.13606504,2.189505,0.9492869
-1.1617239,0.0052105915,0.017162235
-2.8765178,0.00019294307,0.0034444206
0.9878682,2.021531,0.40139675
-1.1429946,0.0016605936,0.005373031
1.4525096,2.9899976,0.51164293
1.4073845,3.482484,0.6348366
1.4205737,3.7007065,0.6733192
