eta,mi,S1
0.7623498,2.0906467,0.51107806
0.55263525,2.5795093,0.8480856
0.87286896,3.0784943,0.8228341
-0.07191632,1.9980721,0.97707444
0.5687844,1.1941361,0.11553914
0.23870331,1.5098288,0.3931846
0.72547287,2.0886512,0.5260111
0.964621,3.832714,0.9852708
-1.0471907,0.0004996381,0.0014736762
0.4733267,0.00041298097,0.00029854255
-3.0976942,9.858611e-05,0.0021932062
-0.89559066,0.00014398887,0.00036699095
0.5990277,0.1063312,0.068319246
0.8994417,3.5441372,0.9519694
0.118682064,2.1233418,0.91555864
0.026612524,2.0126388,0.90513766
0.35973048,2.5318975,0.97530824
0.19765249,0.02453161,0.02252988
0.15452722,1.6725283,0.55128473
0.16242166,1.5054108,0.41735324
0.98777795,3.3330889,0.8266343
0.8032386,3.2870488,0.9430381
-2.6734297,8.314896e-05,0.0012130983
0.19834489,1.5056505,0.40436003
-2.361541,0.006056477,0.06480917
0.31033984,1.2371961,0.91733646
-0.035290122,1.422448,0.4201089
0.30714652,1.612448,0.44067064
-3.6239102,0.0002259885,0.008493326
0.84357417,0.6157473,0.3075157
0.5392559,1.9180262,0.526244
0.7301261,3.119891,0.940141
-0.05324673,0.0003563705,0.00041148273
0.47360843,1.5221059,0.32750311
1.0340163,2.7106667,0.61313754
-1.6760492,0.0143320365,0.077917665
0.4568205,2.4087336,0.832491
-0.10692066,0.11366777,0.13631207
0.49597612,1.6032465,0.36859283
-1.2119848,0.051243752,0.17640693
0.08316835,0.0061098677,0.006229458
1.3099759,4.7779036,0.94544476
-2.2686408,0.00048696107,0.004755554
-0.7138652,1.3428882,0.6474731
1.6676185,5.7200093,0.8668235
0.80130744,2.6111531,0.7010518
-3.2638876,0.0021427774,0.056238014
1.1986133,4.6355042,0.99761695
0.8709357,3.5255542,0.96827877
-0.25332916,0.42796668,0.5697652
-2.4891324,2.6062304e-05,0.00031667747
0.4693635,2.7006092,0.9713096
-1.3437797,1.1218274,0.43087214
-0.4045164,0.003975011,0.006351839
0.5242577,2.281002,0.72180307
-4.0854583,0.00043819498,0.026101775
-2.3228652,0.0015254759,0.015717436
0.32336178,2.0543258,0.7204557
0.9132145,3.123113,0.810915
-0.39635545,1.6719732,0.9133131
0.91430914,2.3564105,0.54974014
0.6533147,0.0009904675,0.0006143442
-0.7735022,0.010563232,0.023925204
-0.71431446,1.4855583,0.9058745
0.5927788,2.6506367,0.85174966
-2.0625486,0.018379912,0.1461456
-0.17476183,1.4753325,0.53474385
0.58343315,2.4282875,0.75616515
0.8296587,3.39188,0.957686
-1.2655092,0.005686024,0.020713199
0.09134771,1.9839153,0.8314574
0.795365,2.9496984,0.83020914
-2.8237748,0.032537054,0.5493999
0.09539941,1.623346,0.54111975
-2.6802194,0.0018865318,0.027704705
-0.8259939,1.340346,0.71553
-2.361842,0.00041982395,0.0044963257
0.84732956,2.739907,0.7218589
0.105724216,1.3724372,0.32738397
0.8455852,1.8714073,0.38853112
0.026024397,2.0591116,0.94353175
1.2784725,4.157836,0.8441416
-0.6690882,1.0419022,0.07788736
-3.4214287,1.1088303e-05,0.000340556
-0.36379746,1.3432317,0.4656161
1.0159211,4.0026236,0.9908275
-0.006732421,0.0055728015,0.0061642914
-2.4663577,0.002545688,0.03023372
0.45818716,2.1708736,0.70461816
0.3201244,2.2403226,0.8370526
0.3147558,1.4466612,0.32386228
-0.6373834,0.00814186,0.01620153
1.0440568,3.65016,0.8775978
-0.89155746,0.0013746283,0.0034895989
-0.15268831,0.56108946,0.6720488
0.50355357,0.00055506756,0.0003909563
0.47665972,0.03828841,0.027495071
0.68864596,1.7620953,0.90224737
-1.8256481,0.008216443,0.05177705
0.39534026,2.3693163,0.8562307
0.13961849,1.0634407,0.05560453
0.6179885,2.2780771,0.6651909
0.41231743,1.2885873,0.19483086
-0.53743064,0.0015559717,0.0028183653
0.34518084,2.2057652,0.79828644
-0.41661558,0.00053420366,0.0008636646
0.83975106,1.109765,0.531238
0.63621354,2.9734788,0.95725745
0.84059024,3.0988302,0.85155344
1.2516018,4.3700695,0.9053559
0.32292736,0.11406007,0.09292857
0.25602275,0.9032065,0.7241125
1.2931458,4.828082,0.9665834
0.6177399,2.7037601,0.8572093
0.71583444,0.043244973,0.025352316
0.5693655,1.3838755,0.22454274
-0.5603153,0.00022212378,0.00041119187
-2.4839554,0.06643607,0.79781795
0.43802953,2.4981368,0.89339024
0.9501306,3.3353906,0.85232776
0.863197,3.1286998,0.8460699
-0.91332024,0.006871653,0.017803108
0.36155847,1.3336596,0.23451376
0.23169436,1.2724764,0.21590008
-3.3687806,0.026889797,0.7815503
-2.3034303,8.1758764e-05,0.00082644814
-0.011295392,1.6433625,0.6140898
-0.11320635,0.10817229,0.13054325
0.5493939,0.00034170033,0.0002314256
0.31413722,0.0073949085,0.0061363336
-0.25055847,0.17191641,0.23403652
0.7028792,2.0987947,0.54051334
0.08847787,1.6129454,0.53590006
-3.3512242,0.019285899,0.5512396
-0.6653782,0.017602453,0.035937738
0.27502963,1.8819567,0.638014
0.7080627,1.1109866,0.5925378
-1.0995982,0.0035724987,0.011081358
0.73549,2.5029354,0.69632137
1.2391794,0.6599143,0.24119987
0.6372104,2.9110436,0.9306746
-0.36077008,0.47765493,0.699517
-3.4104033,1.0186449,0.5140245
0.99177027,3.8479373,0.968483
0.64685076,1.8185542,0.43196994
-2.9750197,0.00012810263,0.00252231
0.5296073,0.021163901,0.014547672
0.47189584,1.4644544,0.2932374
0.63423204,2.3649213,0.6958136
0.4656509,1.0718751,0.0472417
0.76907927,3.1195712,0.91028154
0.013045456,0.1604129,0.17162208
0.4832772,2.1899486,0.6996798
-1.5070868,0.0049633076,0.02288717
0.8355637,3.4649441,0.9768834
-2.6932151,0.0016994216,0.025281595
0.10543704,2.2143297,0.99411607
0.81525034,2.9261212,0.8084217
-2.5337417,0.00020819841,0.0026441826
0.7372387,0.0068031484,0.0039324914
0.7922555,3.4051955,0.9918882
-0.8837617,0.00015633379,0.00039395274
-0.60143405,1.1413149,0.24413052
-2.6059809,1.0431275,0.5328686
0.14465442,1.1120924,0.09737608
-3.3519554,1.4638993e-05,0.00041953128
0.78209984,2.639364,0.7230224
0.04548724,1.660979,0.59830683
-0.27373743,1.5233312,0.64256185
0.045238808,2.034989,0.90794396
-0.2538123,0.00026392177,0.00036655914
0.00264398,1.6750124,0.6344586
-0.5903976,1.1375026,0.23515326
0.8121026,3.3937924,0.9721222
-1.899024,0.000733576,0.00497282
-3.5119283,3.1665088e-05,0.0010643497
-0.6014947,0.07295569,0.13941127
-2.758678,0.010512769,0.16675663
-1.0388591,0.0001361921,0.0003984914
0.4194297,1.7037103,0.45541576
-1.2513279,0.0008599346,0.0030911828
0.7821528,2.9756348,0.84871286
0.23501018,2.0118985,0.7502222
0.9786962,3.5261254,0.8886007
-1.0011034,0.17697267,0.49060753
-3.0707946,0.018810146,0.40664446
