eta,mi,S1
0.88842696,3.228898,0.8614781
-2.0498583,4.4652657e-05,0.00035127194
-1.2283151,0.00018497727,0.00065027
-1.936575,1.0188241,0.120181955
1.5001885,2.8567748,0.46660367
-0.7911068,0.16494556,0.3741658
-2.0895514,4.6292294e-05,0.00037872893
1.6790788,6.888065,0.9990486
0.07457505,0.1145765,0.11646601
-0.7149707,1.3888316,0.73203677
0.20880163,1.4213325,0.3362727
-0.051712405,0.0046673804,0.0053793187
0.24687877,0.8376866,0.6811408
2.231833,10.96959,0.9857179
1.7736953,7.3860426,0.9906485
-2.0806963,0.00016622394,0.0013480611
1.3945582,3.8348544,0.71295756
-0.55033123,1.2409338,0.39305526
-0.65113187,1.3505204,0.62309796
-3.599289,0.00041408095,0.015184639
-0.6528984,0.44285613,0.85709965
1.0274837,3.5303743,0.8563508
-0.76892245,0.25803795,0.5678525
-0.85363346,0.0034906336,0.008542659
1.3970964,3.653693,0.67502964
0.28499857,2.4202726,0.9742894
-2.4065764,0.076782815,0.85310304
-2.781267,0.031235565,0.50566906
1.7065787,5.7810035,0.8527872
-0.71321857,0.00012456774,0.00026663992
-0.5303334,1.4616103,0.7247386
1.1552448,2.1303449,0.3866922
1.7165961,7.095113,0.9971628
-3.2633483,0.011521055,0.30192903
1.1250474,3.8373506,0.87071896
0.2997673,2.2161322,0.83721733
0.33214313,0.0006483953,0.00052995404
-1.7742931,0.00027919665,0.0016740476
1.2967784,4.343975,0.87052417
0.9778055,1.5918123,0.24308789
0.1802251,2.007565,0.78463554
-3.6092753,0.003315869,0.12277667
-4.5570493,0.00017634858,0.016823685
1.596811,5.622641,0.89520085
1.8593838,7.831708,0.97990394
0.049595214,0.6799015,0.6694765
-0.7727791,1.124307,0.25318605
0.9688674,2.890313,0.7031861
0.48433843,0.045380328,0.032350257
-2.6761835,0.060420644,0.8786173
0.72477436,3.2282507,0.9844576
0.15833944,0.0016252222,0.0015494949
1.295908,2.5661724,0.46569404
-0.0858603,0.5300851,0.59887254
0.53180814,2.4497342,0.80062157
0.68601555,1.5402552,0.28256434
-2.3881571,0.00066706043,0.0073327734
-3.411856,0.0007459788,0.022692077
0.26544604,2.411191,0.98565114
