eta,mi,S1
-0.24354339,1.4331632,0.55261296
1.200635,3.425905,0.73020476
0.7642013,2.9084272,0.8887655
-1.7077278,0.038918976,0.21469313
1.3720092,2.7902017,0.45398968
0.5262424,1.4646986,0.27455363
0.14696282,0.028520416,0.024622416
-1.0960155,0.30801737,0.9216556
0.9474845,2.3152232,0.50993186
0.46011385,1.7131525,0.45015028
-1.0878537,0.018717324,0.055551093
-0.37025964,0.19712578,0.2854599
-3.7211351,0.012125791,0.5009317
0.2518328,2.034103,0.8038855
1.4244941,3.3134973,0.5566972
-0.8825706,0.12610534,0.30480987
0.86661875,2.1287534,0.4744947
-0.057244085,1.6540836,0.6926184
0.9893456,3.0464935,0.7609271
0.58827907,2.139475,0.6327301
-3.3375833,0.008870755,0.24972077
-3.7934625,0.0033311748,0.14793715
0.28384632,0.30638325,0.23067054
-0.6066824,0.059569232,0.10926997
1.4986246,5.3919654,0.98132885
-1.4263504,0.020072196,0.083570115
0.17398058,0.35406476,0.2975253
1.019225,3.171613,0.7836798
-1.5820372,1.1369385,0.666186
-4.140085,0.00085847796,0.053919427
0.38412753,0.17140998,0.11673784
0.7245334,0.8583886,0.41593271
0.2991205,0.031871453,0.023631727
0.2088244,1.7035611,0.57096636
-0.32663715,1.626062,0.8679089
-0.30560455,0.2658381,0.3608607
0.5039319,1.7376528,0.4456533
1.2586104,4.2311277,0.91779673
-0.2513981,1.6153948,0.7912881
0.45125812,1.1446489,0.09211624
-3.1422534,0.008326487,0.19280802
-2.5332172,0.0015183806,0.019122422
0.7029344,2.619984,0.8021031
0.8049831,2.4638283,0.654471
1.2306923,3.8076897,0.82009894
0.25186872,1.9851949,0.76583815
-1.5088305,1.097551,0.441071
0.9417044,2.9249783,0.75066954
0.093115695,2.0350933,0.9430612
-2.1700892,1.004422,0.038731642
1.4176581,0.15235013,0.036911506
0.07857332,1.445935,0.41223767
-0.4758145,0.016057048,0.025841
-0.29072648,0.3030834,0.4053434
0.48364568,2.2216969,0.75321484
0.4278078,2.088859,0.70986724
1.7094818,1.7286103,0.13184899
-1.7288886,1.026099,0.14705196
0.46006683,2.3775225,0.8695493
-3.5190916,0.017508658,0.5909829
-0.25729558,1.7348803,0.9505143
1.1374328,4.1187515,1.0
0.23405115,2.2604322,0.9974068
-2.8255367,0.042123374,0.7106212
-0.40710795,1.5675501,0.8527248
-0.22522995,1.6891434,0.86322844
0.5975963,2.127787,0.6204323
1.5469619,5.40596,0.9380014
-1.2144263,0.16927199,0.57016915
-0.03557348,1.7566631,0.7840647
0.80967593,1.1803863,0.08027229
0.46465623,0.062386207,0.03920044
-0.0033952072,1.3304574,0.3315813
1.6195065,4.259119,0.6452939
0.78141034,2.9908643,0.911338
0.8494297,2.6379366,0.70047796
-0.25360096,0.06321905,0.0814677
-2.0876162,0.09760029,0.78721124
0.49149802,0.061188735,0.03742972
-0.048155367,1.936536,0.9827388
-0.6091006,1.1717598,0.31582808
0.74388176,2.6357424,0.77741194
-2.304728,0.0066636987,0.06677994
-0.08363866,1.6036198,0.65627724
-2.7485113,0.022823414,0.35648718
-0.41404575,1.547088,0.8277039
-1.4283376,1.19661,0.82020926
0.48298475,1.0936532,0.6747176
0.6493738,2.624052,0.84836054
0.99718386,3.5319712,0.934087
0.13187942,0.13156405,0.11530886
-2.3402145,0.088224165,0.91607237
0.53837657,1.8898413,0.519396
-0.24872085,0.23992096,0.3076708
-0.047041137,0.02073767,0.021736503
-2.7074318,0.0075885644,0.113758095
0.3890137,1.0301082,0.6981301
-0.12945437,1.4831432,0.5499171
-0.38270187,0.022307035,0.032707486
1.1179421,2.4776037,0.81005734
-0.6366683,1.2257464,0.42669964
0.21017495,0.03363661,0.027260538
-2.853467,0.029448437,0.5108662
0.3946697,2.430179,0.96380156
0.30285177,1.6337256,0.4681386
0.94714475,0.14800555,0.057403482
-2.340272,0.0034270447,0.035586637
-0.25803018,1.6508484,0.8424437
0.9222821,2.9810557,0.7876888
-3.409339,0.009098481,0.2751858
0.38981122,1.0523788,0.7126549
0.76559687,2.8135953,0.84342396
1.0284228,3.4529374,0.87709796
0.9112126,0.14810398,0.059543196
0.034971565,0.7732243,0.74665076
-2.3950465,0.054736454,0.60038817
-0.73844844,0.020075731,0.0420122
0.6867269,1.6699264,0.33712068
0.025118262,0.16719756,0.16305016
-3.4990578,0.011915577,0.3942181
0.38283938,2.1332138,0.7727639
-2.436088,0.014856239,0.16978076
-1.623779,0.021105092,0.107049726
0.8827418,2.4743578,0.609864
