1,2,3,4,5
0.7806536,0.9395957,0.9367467,1.0790297,1.0217586
0.818907,0.8960916,1.0652614,0.973129,1.2574619
0.8660499,1.0653429,1.172821,1.0958686,0.9343167
0.9681843,0.65639746,0.92988575,0.776162,0.8696169
1.4218473,0.99556583,1.0119668,0.97987694,1.1812352
0.69433755,0.8593974,0.9332173,0.9014162,1.1337279
0.879605,0.90408844,1.0604881,0.94982713,1.4245971
0.7418178,0.898588,1.0334145,1.2327787,1.2628838
0.8227738,0.6995888,0.9074282,1.0244931,1.1747342
0.8379827,0.8352233,1.0939338,1.1941919,0.8364158
0.9328452,0.9237459,0.98384565,0.98999476,1.1190861
0.75274616,0.88500947,0.92901266,0.86834514,1.0895739
0.6485062,0.860851,0.8853558,0.938918,1.0125698
0.64623594,0.930534,1.0804298,0.9912468,1.1243969
0.83522177,0.8393002,0.86127776,0.9704433,0.80136913
0.67092925,0.93020874,0.9597133,0.92985046,0.9100177
0.95626426,0.83705556,0.899617,0.93678105,1.2616366
0.6071516,0.6836225,0.7733688,0.9015181,1.000003
0.867517,0.78199685,1.0780046,0.878832,1.0225507
0.8165071,0.8328936,0.7978731,1.1502255,0.87739205
0.70458645,1.1023694,0.9343222,0.86947256,0.93541205
0.7986919,0.61095697,0.880176,0.91654986,1.0603194
0.8794908,0.80538845,0.8679481,0.9605084,1.0296383
0.89857954,0.9328629,0.9820174,0.75628626,0.83990353
0.74337494,0.7861,1.146774,0.9640696,0.82172585
0.76933354,0.7851354,0.7425686,0.96614987,0.8396603
0.85215825,0.92429876,1.0879155,1.1577597,0.7965166
0.67188406,0.7736325,0.99516845,0.8064534,0.9057249
0.97595674,0.91554207,1.1120203,1.1707282,0.949541
1.2541257,1.0543464,1.0003471,1.0466833,1.0418605
0.9354845,1.1286743,1.0294365,0.99171966,0.9280981
0.6741365,0.7159707,0.8516982,1.020461,0.8789801
0.8220877,0.8282988,1.0402375,1.0149864,1.1476396
1.0109266,0.80663866,1.0704672,0.9724959,0.9708592
0.7960857,0.9605367,0.9645265,1.1353583,0.99493194
0.7005774,0.97769254,1.080404,0.9825893,0.948573
0.8416316,0.7188154,0.9184353,1.035338,0.8480066
0.6649397,0.89217645,1.1792257,0.898516,0.86681694
0.7478265,0.9238295,0.8784726,0.7047881,0.7530544
1.0030483,0.9861942,0.9495337,0.89269423,1.0761445
0.8914884,0.8623577,0.81910866,0.85394037,0.9893944
0.8882871,1.0638022,1.0354575,1.068896,1.2251377
0.7251345,0.8527564,0.84940815,1.0719911,0.89496535
0.9228163,1.0656813,0.9973734,0.99049455,1.0515338
0.82604927,0.91410166,1.1849238,0.9051973,1.1345454
0.8209311,0.9604797,1.075689,1.1406432,1.1984239
0.84872204,0.7908957,0.99092436,1.0111064,0.9722349
0.82505953,0.8466242,0.9292401,1.0882545,1.0629039
0.6418992,0.7299453,0.7553884,0.80688417,0.7039719
0.73609114,0.8658871,0.78042513,1.0626495,1.0849651
0.6828923,0.8025666,1.0164629,1.2330705,1.0086144
0.758047,0.9482689,0.9591546,0.88882256,1.0596511
0.7825044,0.8859428,0.9530918,1.026622,0.95620286
0.9289414,0.77841663,1.086718,0.8947747,0.82772475
1.1365883,1.004541,1.0609293,0.89803076,0.83011055
0.640871,0.7095462,0.78065825,0.91383904,1.3387014
0.7504165,0.8766613,1.0354325,0.96243423,1.1523517
1.0233135,1.0819215,1.1024173,1.0993456,1.2786511
0.5956193,0.76408184,0.9554643,0.94975567,1.0048983
0.93636394,0.8704384,0.87709713,0.8395964,1.2023233
0.7859887,0.9212713,0.8726057,0.95073736,1.0444249
0.8962956,0.9438687,1.0055021,0.93077,0.92457247
0.83118916,0.8084297,0.83507407,0.9119165,1.0133476
0.71604645,0.9251011,0.9396779,0.97119415,1.0900279
0.773011,0.9527441,0.9262255,0.9667689,1.1030465
0.7329513,0.8296239,0.99512607,0.8020843,1.2064754
0.804481,0.7456918,0.8828925,0.8809063,0.9571752
1.0046215,0.93250465,0.930488,0.8766888,1.026218
0.91476,0.87926036,0.9488321,0.9906595,1.1796393
0.80960304,0.89153963,1.014327,0.9267041,0.97199863
0.88198924,0.79392844,0.8139986,0.9983922,1.0107702
0.8603474,0.81560624,0.9349649,1.1840527,1.0154698
0.70769024,0.73140305,0.97361726,1.2598852,0.9291868
0.81941646,0.9299767,0.89148414,1.0222481,0.95991045
0.73136514,0.86599255,0.8741511,0.9690824,0.95865536
0.7703713,0.9867373,0.9155538,1.0212988,0.98995924
0.7955884,0.83291304,1.029189,1.0841973,1.3256646
0.77541715,0.7896568,0.9156688,0.825226,1.155154
0.7882543,1.0599629,0.86813813,0.95372874,0.8402519
1.2068509,1.0659328,1.0539217,1.1323737,1.1524976
0.7154404,0.728043,1.0337727,0.88487315,0.9541745
0.6255192,0.8572216,1.0170959,0.9930455,1.0781385
0.81048447,0.9380775,0.8559751,1.0795097,1.1321825
0.8090261,0.92757285,0.8813582,0.92954725,1.0221318
0.8855077,0.79677874,0.84835845,0.99315435,0.98202556
0.961145,0.8631878,1.0229183,0.99644953,1.3323796
0.8774346,1.0476477,0.83479595,0.8266195,1.0449677
0.6216626,0.7836182,0.75829566,0.8344415,0.9172425
0.80243486,0.7890503,0.9113428,1.0575947,1.1192352
0.5827629,0.68625605,0.9905332,0.9118164,0.99777484
0.7149496,0.8373745,1.0123777,1.0931219,0.8165174
0.82977957,0.9544218,1.0254594,1.0383223,0.98207015
0.9138375,1.0269327,0.93556774,0.9510506,0.8842693
0.8642998,1.0627772,1.0103998,0.8769803,1.2900361
0.85495406,0.8216526,0.82399154,0.99964684,1.0939234
0.8975475,1.0596393,1.034448,0.8056964,1.1156784
0.69464785,0.9264801,1.1376017,0.97465885,1.0678027
0.74080145,0.8136057,0.7622519,0.8578945,0.7659745
0.7009885,0.7039045,0.87538916,0.9042047,0.89501196
0.9142995,0.8433881,0.9166914,1.0402707,0.9289699
