eta,mi,S1
-0.20876554,1.7486993,0.9225143
0.39809617,1.812106,0.54540837
0.6395258,2.8178558,0.95899624
1.4725491,3.590638,0.8234774
0.2824449,1.0210638,0.769819
-2.6368902,0.0007746989,0.010822305
-2.819493,0.017194536,0.28832394
1.3000052,0.22896284,0.06239933
0.83287185,2.106751,0.481214
0.47801876,0.69815326,0.43286237
-3.2639353,0.0025971355,0.06792094
-0.35650793,0.037174456,0.053097494
0.1915487,0.015927158,0.013150726
0.9895969,3.5206962,0.9370096
-0.2398544,1.173513,0.22054619
-0.40720457,1.3102032,0.46611482
0.68414176,1.8456703,0.42666015
0.7520789,2.7195406,0.81056666
1.4765537,4.666601,0.8375382
0.5070128,2.5515246,0.934471
0.4809283,1.7001269,0.43282497
0.61014056,1.7090236,0.38519445
-3.0077558,0.01278375,0.25876766
-2.0661075,0.09552888,0.75410837
0.5706203,1.6858342,0.38761616
-2.5892134,0.0031819795,0.042381708
0.8448601,3.2637544,0.97254837
0.25813565,2.166079,0.90078497
0.025936164,0.91798854,0.8944856
-3.5128264,0.02492655,0.8361099
-0.02940812,1.1029272,0.10599907
0.78040326,2.7403622,0.7974707
0.028167829,1.9282991,0.90251565
0.77134645,2.5013742,0.6942204
-3.7591891,0.00032328695,0.013873413
-1.2286636,0.0044417083,0.015175809
-1.923204,0.049157858,0.3363797
-0.1993978,1.5233452,0.6388306
1.0724881,2.2605653,0.43131018
0.33017272,1.8057485,0.5791716
0.5838848,0.08464256,0.047207482
1.2011263,3.5744076,0.7745238
0.44598866,2.480209,0.94761664
1.1469164,3.599474,0.82563114
0.5903431,2.7566962,0.97345066
-2.4696026,0.011282415,0.13333276
0.46553436,0.056650985,0.035565462
-1.9112098,0.00623159,0.042133424
-2.3982654,0.027318003,0.30060926
-0.096853286,1.6050606,0.66659456
1.6488225,4.469282,0.66706026
1.4241667,1.1000457,0.0240819
0.43421483,1.4474771,0.28986362
0.88439584,2.6617332,0.68623525
0.781133,1.4777918,0.67666155
-0.31298792,0.24058527,0.32900158
0.076104164,0.19927904,0.18467583
1.1425908,4.1332474,0.9994793
0.34450972,0.6897803,0.488756
0.85042346,2.5940137,0.68101686
0.08473491,0.013115426,0.012049873
-2.491059,1.0677023,0.8174406
0.06116903,0.08296694,0.078044035
0.124569744,1.6469703,0.571195
0.38166508,0.03338854,0.022795148
0.8630149,2.3578372,0.57285553
0.78987014,2.7322376,0.78626907
0.539717,0.032222923,0.018783167
-1.4621965,0.07023705,0.30310294
-3.6746829,0.0003344206,0.013188261
0.61218804,1.6879549,0.91514724
0.4689118,2.3648515,0.853964
0.5520282,1.5827308,0.33552524
-3.629214,0.0016422792,0.061886318
0.19688442,0.014412588,0.01183685
-3.9421093,1.0118188,0.6089873
0.10764916,1.879051,0.7893373
0.82218146,0.037521385,0.016489595
1.1194681,3.792627,0.9116626
1.2255071,2.6250806,0.7707466
0.16797921,1.7166224,0.6058121
1.2149248,2.8778,0.557204
0.5860731,2.5452075,0.8599208
1.1120636,3.311048,0.76005644
0.6573806,2.2673175,0.6567328
-1.9930892,0.005141743,0.037730973
0.65522313,0.41522285,0.21563607
0.36904478,2.2773414,0.88314676
0.84159577,2.2400522,0.9655122
1.4439129,4.753126,0.88574713
-0.06413081,0.79320675,0.8457423
0.3582716,1.3168395,0.22143382
0.45059934,2.3894286,0.88540804
0.3475977,2.1493077,0.8118515
-2.451028,0.0051422603,0.059651583
0.6691953,1.0092305,0.51684767
1.3986355,3.1898146,0.7876726
0.19376326,1.2527809,0.20825426
-0.10765851,1.6014512,0.6698166
-0.46287692,1.6287115,0.99879485
-0.3046647,1.0775802,0.105212025
0.057352103,1.633299,0.5979999
0.39550304,1.7130344,0.4801154
1.7191256,2.2409096,0.4016221
