eta,mi,S1
0.20964599,1.1379664,0.11187296
-0.5607494,0.007993229,0.014004016
0.3153111,0.1401057,0.102215774
2.0238843,7.9704986,0.92109
0.91008157,0.34554356,0.1390783
0.7533023,2.6042042,0.7552742
0.25599095,1.533627,0.4131069
-0.72904634,0.413577,0.85738754
1.052372,3.2145798,0.7731291
-0.01049003,1.9702301,0.9804615
0.68941027,0.7551276,0.37897736
0.14671117,1.7018133,0.60604626
0.00079238415,0.49152833,0.49113905
-0.902579,0.013104682,0.032315552
0.63507664,2.2938018,0.68557894
0.6301265,2.3560057,0.7221062
0.6381165,1.5389024,0.8129814
0.38408777,2.3954732,0.9504172
-2.9082453,0.0007023625,0.012870523
0.015423834,0.43984014,0.43310818
-3.0098953,1.0308131,0.62505335
-0.21752608,0.055660415,0.06918578
-1.1292787,0.00617132,0.019090513
1.1893016,2.7289453,0.8307831
0.3767215,2.0094256,0.6925741
-2.4254332,0.0012105654,0.013688018
0.30237514,2.0071006,0.74430853
-0.57088536,0.14242043,0.2520604
-1.2534195,0.019392002,0.06791659
0.6825915,2.6228223,0.82002145
0.16159761,1.7413496,0.630728
-0.3145542,0.32868555,0.45018372
-0.32416105,0.6657281,0.92061543
0.8300493,2.062403,0.899265
1.0350337,2.1825736,0.4200672
0.8471739,0.65042084,0.27878636
0.6682497,0.24595249,0.12607647
-0.6398282,0.004921651,0.009332214
-0.2261397,0.010370416,0.013001916
0.6051042,0.66289747,0.36195365
0.76475614,2.207583,0.5620664
0.15429857,0.0890036,0.07627752
-0.37115943,0.042489603,0.061585035
-2.6051195,0.02556718,0.34599662
0.10005513,0.7994223,0.72330743
0.62405246,1.2817177,0.15093556
0.35591733,2.344174,0.94163495
-0.61098194,0.010362656,0.019090494
-0.46917626,0.4784811,0.76493657
0.47416276,1.0872774,0.05432194
-0.08142042,1.2980032,0.32328194
0.34678918,0.22026606,0.15571806
0.70250255,2.6750531,0.8297277
0.65253556,1.1448011,0.5961251
0.14351702,1.8134758,0.7047191
0.93757796,1.6700556,0.26237708
0.21201298,1.9859011,0.7975489
0.39609832,2.392114,0.93680996
-3.8736196,0.0011066973,0.053250104
0.23983061,0.024246855,0.019076481
1.3260531,3.695547,0.71573025
-2.0139298,0.02262555,0.16952656
-2.8550868,0.01935846,0.33637154
-2.8224988,0.05176766,0.87067115
1.2540036,4.4251823,0.97741026
