1,2,3,4,5
1.0050458,0.9839089,1.0292014,0.9315996,1.0272682
1.0112699,0.97196674,1.0224001,1.0395626,0.9547594
1.0365713,1.0230749,1.0220913,0.9751496,0.90038633
0.8797053,0.90328014,0.96945155,0.87707144,0.96914446
0.9260504,0.9527868,1.0533041,0.94162786,0.9191131
1.0253555,0.97386706,1.0117824,0.96346396,1.0577028
1.0663362,1.0117571,0.9877037,1.1724584,1.0440732
0.9640044,0.9410396,0.9989088,0.913647,1.0390574
0.9487902,0.9864398,0.912762,0.9734145,0.9115244
1.0235204,0.96428114,0.95171535,1.0712302,1.1007874
0.91573167,0.92300576,0.9620873,0.9748359,1.022462
0.8829147,0.9336639,0.9692267,0.958956,0.88918126
0.8221218,0.9506963,0.91526896,0.9692364,0.9842004
1.0161383,1.0085582,1.0590899,0.9299959,1.0631856
1.0148339,0.9122587,0.9011203,0.9692344,0.9806181
0.9327207,0.9715337,0.871829,0.9547798,1.0371084
0.90502787,1.0643989,1.0187619,1.0627267,0.9768818
1.0662417,0.91978157,0.9648287,0.9832373,1.1276523
0.99292344,1.0604904,0.9952949,0.9417083,0.9709334
1.0207584,1.1584573,1.0982398,0.9711746,1.028608
1.0129251,0.96933454,0.9856887,1.06476,0.9354434
0.9736511,0.9486605,0.9574325,0.9990621,1.0093869
0.9379032,0.9222086,0.9475797,1.0393388,1.0465521
0.8403624,0.93164116,1.0433265,1.0228498,1.0458105
0.98248947,0.8424703,0.9841508,0.9811409,0.99133
0.89045465,0.9857503,0.9722661,1.12371,1.1168699
0.9470804,1.0664823,1.0607661,1.025748,1.0106285
0.9004186,0.92985415,1.0169449,0.9758691,0.9724527
0.9339875,0.974312,0.9585607,0.99994195,1.0166714
0.9371425,0.9901267,0.9389685,1.0412842,1.0973004
0.92352855,0.95602655,0.9042391,0.9639742,1.078887
0.93360287,0.99591917,0.94680053,0.95399755,1.0469313
0.9697596,0.9372152,0.99906826,0.9582957,0.98402125
0.9367174,0.9457467,0.9324187,0.94116116,1.0270114
0.9464752,1.0803936,1.033448,0.9631602,1.0224266
0.99028325,0.9592661,0.9837351,1.0299616,0.9395277
0.9902164,1.013887,0.94661087,1.0735683,1.061914
0.94983,0.97479284,0.99668527,0.98633575,1.0325085
0.9362549,1.0002015,1.0016762,0.94302875,1.0031631
1.0727993,0.9902266,1.027769,0.99194396,0.88413304
0.9732517,0.9885831,0.97690374,1.0046997,1.0358025
0.98703,1.070933,0.97497904,1.0112495,1.0150349
1.0465797,1.0667882,0.9913213,1.0154351,1.035761
1.0056065,0.91599655,0.9609263,1.0586526,1.0564712
1.046349,0.955322,0.95426756,0.9549033,0.90852743
1.0003488,0.9693561,0.98609775,1.0274737,0.9675208
0.9548863,1.1330239,1.0187298,1.1223681,1.0021044
0.9253114,0.9340643,0.98828155,0.90203995,1.0101603
1.0582124,1.0192524,1.0049341,1.122618,1.1528254
1.0216817,1.0197804,1.0283995,0.9813913,1.0524869
