1,2,3,4,5
0.9851677,1.0461975,1.0227332,1.2250445,1.2761376
1.2519141,1.3373355,1.0713998,1.0028921,1.0237029
1.0834414,0.9113545,0.9355006,0.893279,1.124613
1.0096892,1.1564872,1.1562697,1.093371,1.1377709
1.1205181,0.9721476,1.1380867,1.3017851,1.2303307
0.9367107,1.0891523,0.9712024,0.90947664,0.94278914
1.0806596,0.8844076,1.2058231,1.0502206,1.1457999
1.0624348,1.1782459,1.0912786,1.0843431,1.0787714
0.8956258,1.038938,0.9892816,1.028905,1.2106
0.9644508,0.74133915,0.9324363,1.0236478,1.067
0.9581007,1.0760889,0.9925529,0.9957938,1.2015852
0.9206994,0.87046975,1.0092508,0.87688655,0.88346
0.7712392,0.77918744,0.96650827,1.093218,1.1202346
1.0012034,0.81940573,1.0534775,1.0867987,1.3460228
0.94014674,0.9734446,0.9612167,1.120954,1.1866394
0.8849157,1.1022571,0.9309687,0.79623663,0.8780163
0.9213009,0.99135584,0.98533344,1.1867186,1.0117085
0.9785675,1.0037503,0.9273163,1.0038472,1.2016653
1.0667552,0.97547436,1.0303628,1.0982924,1.3995651
1.0624542,0.9071493,0.98726374,1.0533652,1.103187
1.0367992,1.0802441,0.9358141,1.059252,0.9835211
0.91309726,1.0723418,0.94884825,1.029748,1.0024089
0.967017,1.1440914,1.0332552,1.2287987,1.2431777
0.95554435,1.0770534,1.0631218,1.0233536,1.2213795
0.7606482,0.9871814,0.9644205,1.1895028,1.0290197
1.1212267,1.2316031,1.2729809,1.1764367,1.3578612
1.0072124,0.9020894,0.9821423,1.1218605,0.8215538
0.9627745,1.1923978,1.2239656,0.952575,0.8287188
0.9363947,0.8927303,1.0617994,1.1641711,0.88132757
1.0561895,1.0455694,1.1009395,0.94265485,1.0933838
0.926754,1.0308751,1.0579116,1.1563776,1.2359883
1.2622479,1.390333,1.1449864,1.2010278,1.2621924
1.0929763,1.048706,0.97296256,1.0133189,1.1249473
1.0155811,0.8585016,1.0820863,0.88934577,0.9209664
0.8652663,0.8878427,0.9385109,0.9811153,0.8530695
1.2259617,1.0441284,1.0603391,1.0189729,1.127683
1.2179255,1.3005104,1.3783191,1.2218081,1.141698
1.0912886,0.9457434,0.96460146,0.8289856,0.9805748
0.99369663,1.0173793,1.0340405,1.0633769,0.91835
0.98325646,0.99271584,1.2744654,1.0957334,1.1565403
1.0843812,0.9796728,1.1673306,1.1130515,0.99394584
0.95622164,1.0727346,1.0288832,0.99013275,0.9818639
1.1305236,0.9984346,1.0708675,0.8887349,1.3417754
1.1226244,1.2177389,1.3182757,0.89074457,1.1747568
0.87414086,0.9618752,1.0220095,1.034215,0.97303915
0.96502036,1.0541639,1.1643971,0.8772864,1.1845257
1.0750825,0.87079185,0.9974037,1.1990157,1.1343193
1.0017617,0.88207483,0.927598,0.86456305,1.0470505
1.1351458,1.0225403,1.008751,1.0125457,0.872835
1.017079,1.0206548,1.1175998,1.0276482,1.1264985
1.1097664,1.0551759,1.2238783,0.9677157,1.0603694
1.1424874,1.2882624,1.1103554,1.0457009,1.2412354
1.031396,1.0042307,0.99797666,1.1932114,1.1057777
1.2679558,0.92879814,1.3175923,1.0284009,1.0583451
0.99484766,0.9569288,1.0031921,0.86429745,0.7785372
0.95716274,1.136622,1.0533655,1.1459215,1.1824065
1.0566733,1.1544144,1.0373484,1.0189103,1.1232159
1.0872546,0.9315028,1.0585856,1.2905583,0.9878624
0.8944908,0.9841563,1.0491992,1.0184889,1.1043705
1.0966891,1.0716332,1.1421918,0.9792116,1.0089017
