eta,mi,S1
-0.13561782,0.5413822,0.8175573
0.7353145,0.0024945217,0.0061541004
1.1357174,0.008832127,0.02014521
0.66107845,0.039709613,0.092569284
1.3170071,0.15289958,0.2655588
-0.03935142,3.695962,0.9766641
0.27624327,1.847115,0.49781874
1.1895816,0.34099287,0.46716592
0.5619131,3.1913812,0.7628726
0.97469544,5.684901,0.9003741
0.9690197,8.882439,0.999522
0.4771034,3.8435283,0.85779214
0.7494072,0.0026794935,0.0065901247
1.100506,3.9910302,0.77679104
0.43998635,0.007589291,0.019766401
0.80628985,1.749722,0.4076512
0.30062482,3.199289,0.8145935
0.2708686,3.2666981,0.8312645
1.2343998,0.13042174,0.23698215
0.060059853,0.0017576417,0.0051523573
0.17093374,2.8248417,0.7801576
1.1496804,0.031570386,0.06879645
1.221645,0.042958282,0.090778895
0.70555407,1.8463887,0.98120755
1.2175955,9.716685,0.979427
0.722673,0.2365552,0.39911932
0.536423,0.01935893,0.048174456
0.68272966,0.43163678,0.58035064
1.0653158,0.0026532419,0.0061880047
1.6456127,6.2042713,0.8511303
0.8904284,1.0395296,0.8138087
1.1193794,6.8191423,0.92484415
0.8989607,5.5951724,0.90732014
0.24399841,0.039427206,0.10172382
0.86827064,1.5080346,0.3060902
-0.070400365,0.0010837977,0.0033232393
1.76158,14.938856,0.98038465
0.20536111,0.11809569,0.26886046
1.4201765,13.16763,0.9978258
1.3731494,0.036398638,0.07645186
0.17340061,1.9483265,0.55017304
1.0582778,5.58675,0.8843262
0.62978095,3.3852155,0.7774415
0.5844525,0.63295996,0.7143848
0.8706062,2.121571,0.51738846
0.03690061,1.9841936,0.587097
0.46533465,2.3277488,0.6169615
0.20240586,3.6134903,0.8948099
1.1528292,0.5390997,0.60072
0.8544831,2.3836536,0.58191043
0.9448527,0.0011219503,0.0026740439
0.94245505,0.014228803,0.0330613
1.577638,1.7174687,0.35695374
0.1544779,0.43790457,0.66692984
0.8651582,1.7154033,0.3908951
0.74259293,0.005641038,0.01381071
1.1029712,6.0705333,0.8997666
0.4931463,5.5257726,0.98040897
0.15019651,0.24308477,0.467883
0.89501685,5.746878,0.9151238
0.62152636,1.3618937,0.24656862
0.71350527,4.26482,0.85303885
1.2231495,0.01882632,0.041625936
0.37441385,4.643299,0.9519247
1.6591035,10.068958,0.93972486
1.0478671,0.0031906248,0.0074525964
-0.82761395,1.006745,0.009597399
0.68135184,0.11629626,0.2364371
1.4977351,0.056256928,0.11244348
0.6120547,1.1474444,0.11376358
0.5016459,2.27772,0.599258
0.46663457,0.0013805426,0.00361685
1.1593288,0.0043787304,0.010043102
1.2997292,6.153745,0.88013816
0.8048084,0.03794945,0.086317495
1.4026225,5.222038,0.82859385
0.5853935,0.011078091,0.027711442
1.592648,0.017297385,0.036838405
0.7702466,0.0015928666,0.003910611
0.31142443,0.63133174,0.76239914
0.7155354,0.021025686,0.050219662
1.3134513,0.0018101255,0.0040921615
1.6905355,1.2823215,0.17300719
0.3425799,0.02895785,0.07417786
1.0353955,3.9466276,0.7803173
1.4056098,13.234039,1.0
0.39167577,2.7872343,0.72743547
0.83691716,0.0014721365,0.0035712572
1.5075843,0.035691146,0.07400336
-0.3801585,1.1228244,0.13103126
0.31098324,0.035706688,0.09107278
0.8558861,0.0010460725,0.002531332
1.0844066,2.0636435,0.48503372
1.0367366,7.6408577,0.9603798
0.18948887,3.6660147,0.9046826
0.5151965,1.769314,0.44026598
-0.13825628,0.5553978,0.8283806
0.5214554,4.2663736,0.88871014
0.921708,0.042366024,0.093651615
1.7893417,1.2080755,0.766355
0.6850873,0.0011748046,0.0029348691
1.2252083,1.4135405,0.2478485
0.28526467,0.01889039,0.050090406
0.08695249,1.8942022,0.5446779
0.33136553,5.0998535,0.99495167
0.93089694,6.7648425,0.94993013
0.82078445,0.0094020385,0.02251835
1.072405,6.303636,0.91290116
0.35857916,3.1239216,0.7908228
0.33883637,0.0043729497,0.011759215
0.7187866,0.00223179,0.0055265594
1.684725,8.0548725,0.90114677
1.1608492,0.004505323,0.010328735
0.8697143,0.36070138,0.5068903
0.87469316,0.4053984,0.541112
0.97193927,0.006448395,0.015141259
0.566622,4.0951343,0.86467206
0.71145153,0.2862341,0.45342058
0.76741207,6.9200506,0.98303
0.8511698,0.1687933,0.30625835
2.0022168,3.7068114,0.68687874
0.9979031,4.8942175,0.85499376
0.78210044,5.4680057,0.91989475
0.8875302,0.030800857,0.0699712
