eta,mi,S1
0.9441203,0.02876818,0.0649886
0.2837525,1.1013906,0.9467011
1.3941503,0.8986855,0.7222082
0.40759867,0.09482233,0.21243723
0.81042415,5.8832164,0.93509674
2.4125419,0.037767407,0.073375866
0.03544405,3.3795807,0.9093608
0.5713101,0.014466879,0.036061052
1.3272479,1.0795274,0.057025246
0.9459021,7.837397,0.9793197
-0.74754226,1.1075499,0.137546
0.35426536,3.622795,0.8593655
0.431138,0.0026208344,0.0069083944
-0.19829735,0.33871335,0.6500602
0.31279975,4.5223446,0.95781153
-1.0411733,0.004655107,0.022288473
0.19008254,0.011408636,0.031531505
-1.529382,0.023798281,0.1502805
1.7067125,2.8812165,0.60685277
0.81628394,0.0030376716,0.0073734145
0.061961092,0.63015765,0.8196258
-0.61113936,2.5908794,0.9888773
-1.5448598,0.0052875555,0.03498953
1.0484973,0.0035208387,0.008217738
0.9364515,0.41949168,0.5456444
-0.8487347,0.0019310137,0.008341988
2.2462757,0.11452749,0.19622485
-1.1382804,1.902797,0.9621248
-0.08657232,3.2860563,0.93301535
1.2977293,1.9368055,0.9033655
1.1615646,2.9694595,0.65649307
0.7719065,0.033961147,0.078298576
1.2742555,1.3535082,0.2173908
0.9861514,1.5349226,0.31189796
0.742221,7.1062875,0.9938821
1.216053,10.279089,0.98841745
-0.60308886,0.20684636,0.56006324
0.38464993,0.034563508,0.08666324
-0.7654189,0.27177078,0.7306704
1.2815182,0.004947674,0.011158482
-1.8254495,0.0011829827,0.009684151
0.14125277,0.11550794,0.26913375
0.40434784,1.4057248,0.28394315
0.41187677,0.0033316794,0.008811568
-2.027302,0.06984487,0.5879335
0.22334039,4.1552286,0.948841
-1.5520222,0.20365287,0.97260493
-0.014881529,2.4416175,0.73878855
0.5996103,0.20147416,0.36605966
0.9967671,9.128525,1.0
-1.909923,1.3486515,0.82535744
1.4015753,2.7297177,0.6014933
0.12725401,3.6000319,0.9133366
2.4135892,0.18522243,0.28240544
1.5849956,2.6752687,0.92887104
2.147181,0.053915936,0.103021
1.1499729,0.081919685,0.16306277
0.9742212,0.009241584,0.021573
-0.14546023,3.237281,0.94482297
0.8445692,0.013726855,0.03246153
0.20380388,0.01874464,0.05087072
1.2395594,2.5046818,0.9542605
0.13131148,1.3248433,0.25606474
3.3376422,10.757841,0.88215345
0.53484607,5.421702,0.9653861
2.2232485,13.834822,0.9438241
0.010453764,3.8183727,0.9755768
-0.16370127,0.02112107,0.06439949
0.3886955,0.11358224,0.24786122
0.27795136,0.0041839858,0.011440907
-1.0894394,1.6803408,0.7758115
0.40182376,5.0043993,0.9708722
2.265996,0.78451777,0.64242435
-0.16629758,0.031275615,0.09362878
2.772922,3.1380832,0.6060543
0.5311264,0.27556047,0.45975438
-0.5860274,1.8790272,0.70144683
-0.65439093,0.015663274,0.0595953
0.49108914,1.0850167,0.070049785
1.2212867,4.695225,0.81613296
2.4571786,0.003821362,0.007909673
0.13533396,2.406222,0.6951761
0.6722362,0.007093122,0.017558657
1.1440284,4.1761303,0.78739935
2.9151258,23.732355,0.96352047
0.93437886,5.3721128,0.8907971
1.3034587,3.1215136,0.97898316
0.17139697,0.7109332,0.8344054
1.5983553,0.7180318,0.6491088
1.230401,8.336729,0.9515438
1.8638544,1.6151994,0.82282406
1.9912088,17.28427,0.9781632
0.5841155,3.1155825,0.74826276
1.0933663,2.7525408,0.6290981
2.3410811,7.3859515,0.8487487
1.3058983,10.67173,0.98300856
0.9572618,1.8494707,0.43096718
1.2376578,1.8037143,0.89651287
1.6986347,0.011303633,0.024129573
-1.6240644,0.0048073963,0.03368209
0.47361207,5.044604,0.95660394
0.21879819,4.6292014,0.99181205
0.29016972,4.8783216,0.9908442
0.3607164,4.2170978,0.9197478
-0.35878932,0.0020847688,0.0071243774
0.5894686,1.8295913,0.4548635
3.0096877,60.617207,0.99950546
0.8726485,3.5909104,0.7656506
2.6420808,0.016451342,0.032988813
1.9219191,11.761987,0.9418837
0.47276038,5.0197964,0.9552027
1.5445606,0.019756837,0.042067647
-0.8607782,0.38535038,0.9499372
-0.7784923,0.03795427,0.14739169
1.3862803,11.1083,0.9796314
1.0373603,0.5636078,0.6237976
2.965685,0.2371072,0.32995972
0.61527216,5.4775867,0.95149446
1.4026705,0.58443063,0.6052004
0.63130176,3.4564643,0.7859946
0.62825423,5.066378,0.9254007
1.2483197,0.11109723,0.20788662
0.4241233,0.7130829,0.7801473
0.6868528,4.069651,0.8407446
