eta,mi,S1
-0.4373604,2.5739062,0.90848345
-0.52041,1.5286844,0.47986645
0.05242128,0.019910749,0.05646679
-0.00042021275,0.005242088,0.015565279
0.4444915,0.12728651,0.26796588
0.07765311,3.4871771,0.91238767
0.6074541,1.5810103,0.35524037
0.8703722,0.06996834,0.14846362
0.84375167,5.1577377,0.8929093
0.06329046,0.1575631,0.3520773
-0.18777075,0.006320594,0.020014338
1.0385485,5.2764387,0.87135005
1.1843963,0.07083441,0.14307061
1.0134892,0.056103032,0.11919435
0.70084065,4.5542526,0.8776779
0.038672224,0.4691465,0.7169416
0.76146936,6.480533,0.9684335
-0.22192806,3.2657113,0.9772551
-0.40529975,0.060589463,0.18912956
-0.5136875,0.11663338,0.34721833
0.07649895,0.2488879,0.48627713
1.5449452,6.7012415,0.876147
0.18895069,4.0077095,0.94341516
0.04062917,0.0058888276,0.017229103
0.6222483,1.544643,0.33786234
-0.46535268,2.4040918,0.8684826
0.79104495,0.073302835,0.1568447
0.75047266,6.249395,0.96136445
1.4597559,0.0034535315,0.007656411
1.4237996,1.9863617,0.4444721
-0.060220685,1.3401418,0.28300485
0.45162112,0.07067979,0.16327372
1.522433,12.264639,0.97875863
0.18614179,1.3179411,0.24748401
0.24879916,0.7824862,0.84800345
0.805359,7.1679926,0.98413175
0.17423412,0.29297802,0.5246595
-0.061773926,3.1569095,0.9035185
-0.043921065,2.1573632,0.66307366
0.7003367,0.0073176986,0.018004531
1.2285037,1.1816698,0.123841144
1.39765,3.0709329,0.65161586
0.4740305,0.84816396,0.82493675
-0.10757445,3.2196083,0.92898417
0.59139735,1.3355558,0.233406
-0.379331,0.24743252,0.57292116
0.74265856,0.0220658,0.052322473
-0.12514278,2.1886384,0.69261324
0.6008784,5.412382,0.95090306
-0.5644219,0.07717903,0.2512843
-0.23378694,3.228907,0.97532064
0.84312785,1.8519965,0.9568514
0.46005172,0.018873064,0.047853485
0.9598644,2.209074,0.5317604
1.7653327,0.10757484,0.1922059
0.5423653,0.027819697,0.06802794
0.78037405,7.253993,0.9913461
1.423603,4.0750704,0.75307643
1.4075514,0.009161489,0.020195141
0.9853791,1.6728595,0.36746413
0.7082926,2.5013762,0.6234068
0.40474808,3.0210736,0.765462
0.96470857,0.11652992,0.22502452
0.009346843,0.51379967,0.7578514
1.510894,3.8009977,0.7231125
0.35066876,3.524171,0.84811336
-0.32264945,0.015787367,0.051739957
-0.7934356,1.9944123,0.839366
0.674609,1.389659,0.92269254
0.29340655,0.06820987,0.16480277
-0.0915945,0.058904015,0.16314264
0.33931556,0.20018135,0.38771626
0.8637055,1.250042,0.17299609
0.17254177,0.1145369,0.2648004
0.15536278,3.695627,0.91750205
0.7602152,0.021190519,0.050163034
-0.16348729,0.013313688,0.041208442
1.7421163,1.2269136,0.77268493
1.7733853,0.045810293,0.09105473
1.2510875,0.027865546,0.060343042
0.5483673,0.05405067,0.12574375
1.1511059,5.083309,0.84699905
1.1967291,7.808126,0.94326556
0.023033299,0.015874764,0.045808427
0.3488888,0.59048283,0.7324895
0.63712645,0.088528045,0.19019534
1.1720717,0.007367609,0.016770037
-0.03629642,2.6039636,0.7846707
0.8478404,7.173458,0.9768248
0.28056997,1.9611388,0.5380186
0.40972435,0.008878095,0.023237163
0.41733944,3.5264504,0.83414906
1.433074,0.012308169,0.0268908
1.1077275,7.094958,0.935037
1.9654506,8.111328,0.8836559
-1.0297842,0.23614681,0.7699644
-0.092878275,3.2362845,0.92692447
0.35625705,2.2004328,0.6001852
-0.3093573,2.9041498,0.94044
0.29665965,0.0033924042,0.009243655
-0.4671449,1.1127543,0.12568584
1.3292807,11.474152,0.9904865
0.37239316,5.35361,1.0
-0.30419752,1.6112918,0.4857718
0.20277543,4.5402617,0.9891362
0.30459523,3.3978863,0.84199816
-0.009757832,0.042988796,0.11914419
-0.07645929,1.6367891,0.45885795
0.919899,0.24078158,0.3898105
0.073856875,0.010401744,0.029843822
-0.12962732,2.8348632,0.863385
0.54918504,0.020609815,0.05101724
-0.108346224,0.8186496,0.9667579
1.999087,0.684309,0.6169478
0.47440854,0.31173807,0.5035221
0.34943688,4.350461,0.93427014
1.1354836,2.2273476,0.52230257
0.34328955,0.5292231,0.69659066
0.98471665,7.149279,0.9540501
0.5097078,4.898863,0.93905514
-0.6180084,2.5749795,0.9873086
0.24433678,4.086096,0.93644965
0.984773,5.6839566,0.8988973
0.8766787,5.5651393,0.90930474
