eta,mi,S1
0.90893006,2.917419,0.6741157
-0.34240693,0.16331431,0.41958207
-0.46162367,2.8121252,0.98116094
-0.015480131,2.0335743,0.6151087
0.3743121,4.6935635,0.95574266
0.0063567962,3.808372,0.9756957
-0.62228984,0.24479462,0.634865
-1.1406729,0.05962409,0.27322304
0.23437317,2.2863135,0.64425385
-0.16289806,3.0742288,0.92182857
1.2265778,0.26606292,0.39824447
-0.20264724,0.029304616,0.089265086
2.5131984,0.105363116,0.1810992
-0.7357982,0.03964752,0.1501399
-0.025235383,2.548163,0.7683405
2.8350282,0.47712463,0.5026301
0.5628743,4.1633806,0.87152725
0.10752424,0.031744197,0.08650439
0.8008944,0.32559526,0.4828995
0.26368016,0.8514869,0.87204045
-2.27532,1.2711947,0.89809257
1.2095937,7.182363,0.9247831
1.107341,0.36625636,0.49265853
0.7731648,4.936519,0.89118963
0.15852077,0.084417365,0.206083
1.1538073,9.710478,0.987639
-0.15683898,0.57311213,0.8464423
0.15602669,2.481674,0.70949644
0.9209305,1.5090985,0.3038412
-0.24809432,2.6780748,0.8663639
0.82541484,0.32920358,0.48396793
-1.2883824,1.7521286,0.939592
1.8173513,4.150103,0.73245233
-0.38120663,3.017997,0.993526
0.97139347,0.1206543,0.23119384
0.2446221,0.1019236,0.23562245
-0.16692811,2.4653244,0.78611594
1.3699336,0.19516376,0.316417
0.43329287,0.102808125,0.22583805
-0.06022692,3.7727985,0.99355537
-0.071520165,0.14235502,0.34063658
1.9222766,3.30809,0.6504301
0.13013954,4.085403,0.968258
0.14307627,0.094598874,0.22804067
-1.1607925,1.5387616,0.6860781
0.4707039,5.801972,0.9999311
0.37377113,0.8468134,0.8450867
1.7780463,13.988826,0.97220945
0.81663233,7.2971606,0.98607343
1.4642968,0.095234096,0.17849295
0.3792247,0.032573577,0.082092166
1.2166302,0.36789727,0.48667946
1.3216143,7.3319516,0.91628903
2.1795352,8.250595,0.875437
-1.6383877,1.4303472,0.7966528
-0.5346034,0.20196994,0.5332539
-0.6186965,2.0843081,0.8090446
-0.259152,0.49627,0.8208728
1.7097795,15.537132,0.9884596
0.004209783,0.19559158,0.42119047
1.1130834,0.15414888,0.27435842
0.53970957,2.0550456,0.53327733
0.95314455,8.781561,1.0
-0.20923278,3.061529,0.9356052
-0.019904934,0.04354901,0.120985
0.2624802,2.486454,0.6891453
0.8859163,2.1681294,0.5280705
-0.7653409,2.2276132,0.9338311
0.87594104,2.7818458,0.65599924
2.529842,0.18494417,0.2807697
-2.1488378,0.08454675,0.7647569
-1.5695951,0.12511678,0.6809788
-0.32897782,2.506577,0.8492404
1.7412355,0.072380096,0.13753858
-0.85213083,0.111146905,0.39507112
1.8342345,0.26144996,0.37078133
-0.13848647,0.05432663,0.15428562
0.9965627,0.51018065,0.59825563
0.83361804,0.22227208,0.37459272
0.96441996,7.0236535,0.9532303
2.079163,3.6937196,0.9358378
0.5114881,2.2625484,0.59403926
0.5029887,0.16536023,0.32367218
-0.043467198,2.2639499,0.69610554
0.5175066,0.036818516,0.089025475
-1.3018725,0.04984985,0.25730336
1.2574999,0.041442707,0.087424055
0.4048528,0.958549,0.87639225
1.4563351,5.929423,0.8560519
-0.34575367,3.1205971,0.99951935
1.5978588,2.5192857,0.55409914
2.1084943,14.581709,0.95521396
0.5261364,0.0419023,0.10016932
0.4091192,1.0225918,0.8946669
1.677031,3.0118542,0.6264185
2.0618258,0.043685257,0.08546141
-0.6810389,0.021322316,0.08130865
-0.5780676,0.4387541,0.88395196
0.7097286,7.025884,0.9975681
1.2616463,6.028579,0.87930226
-0.9002815,0.05794719,0.23161831
-0.35035324,2.7390032,0.91797394
0.14919563,0.1746049,0.3703016
2.2119155,22.05121,0.9845887
-0.83248574,0.02100282,0.08665182
1.8362699,0.050693978,0.099391975
-0.40265092,0.0895462,0.26548746
1.8003728,5.485994,0.8113307
0.180807,2.2002435,0.6299813
1.3292812,0.66374046,0.6458276
2.5281777,1.5003709,0.26012015
0.8758759,1.3037562,0.87332284
0.5025475,0.03163939,0.07751515
0.8773625,4.4589834,0.8425601
1.1385545,5.7293644,0.8807847
0.12177054,4.0797005,0.97015285
0.8344052,1.4063163,0.25940806
1.1886292,10.438896,0.9943071
2.4479327,0.066924796,0.12315277
0.8796972,0.12719376,0.24486953
1.513798,1.9529755,0.43124664
0.29875124,4.998103,0.9968687
0.78500694,2.967651,0.6968377
1.5611079,0.08660336,0.16312987
