eta,mi,S1
1.2949611,11.778615,0.9980598
0.17584728,0.0013232165,0.003746361
1.1950102,2.0228734e-05,4.6578836e-05
0.7829952,7.564048,1.0
-0.5429584,2.0171533,0.75182545
-0.17898262,3.4046874,0.9841224
-1.8124725,1.4435632,0.9272159
-0.6255252,0.018227914,0.06804723
0.23406671,3.5279806,0.8759197
0.090556815,1.7561071,0.48819917
-0.03456537,0.005482056,0.016458517
0.48064652,4.6766396,0.92983603
-1.3360274,1.7502677,0.9675471
1.0910127,5.1887083,0.8599759
-0.37641162,1.2083496,0.21080993
0.29791725,4.1873198,0.93238646
-0.23427272,3.3127744,0.9899446
0.028767087,3.9637163,0.98652166
-0.6583804,0.0029940896,0.011701674
0.7428266,5.557459,0.9313482
0.788365,0.4980891,0.612472
1.8038825,2.7750268,0.58660996
0.23505351,2.2453852,0.6329317
1.186234,0.011310864,0.02549889
0.38283622,3.0559065,0.77529967
0.7865887,0.0019417861,0.0047494085
-0.82628983,1.7515132,0.71509755
0.7148625,0.3825352,0.53948516
2.174226,24.493631,0.993421
0.76610506,1.250252,0.17621069
-0.2738285,0.043939266,0.13389197
0.82204527,3.3315063,0.7422386
1.5640852,0.103007026,0.18869705
1.4993142,3.8836045,0.7312555
0.20139773,0.0050504105,0.014087675
-0.085155085,3.0409398,0.8901917
0.03242898,0.0013843973,0.0040976717
2.3643672,32.45388,0.9993467
-0.99257,1.836277,0.8408599
0.35926464,4.425342,0.9382315
-0.8157022,0.002585832,0.01096093
1.7481554,0.77072245,0.6593193
0.7382328,3.618793,0.78776217
0.53371835,0.005066896,0.012973651
0.97164917,2.7989001,0.64849025
0.9750681,4.0933322e-05,9.7297365e-05
-0.51683336,0.0113978535,0.0409726
1.3932147,2.1851435,0.49616143
0.110756345,0.012503174,0.03531554
-0.31268156,1.1520376,0.15493707
-0.23273246,2.251761,0.74194294
-0.1997598,3.3353693,0.9806722
0.29489782,1.0588958,0.051846325
-0.6169934,0.53187776,0.9930971
1.7721618,0.025566468,0.05277957
0.60607535,0.00050679455,0.0012887331
0.8686662,4.4767904,0.8451362
0.67992663,1.3351407,0.22888754
0.82655525,0.00012619724,0.00030753497
0.15612808,4.230734,0.9750282
-1.1029432,0.15922137,0.60539603
-0.14405535,3.5372124,0.9913738
0.9002161,0.0542578,0.117788516
-0.67202234,2.2373276,0.8945918
0.19758882,1.521283,0.3637261
0.89121234,0.0010941296,0.0026312678
0.12127695,3.3004644,0.8734004
-0.7131113,3.146138e-06,1.27113535e-05
1.0461844,0.2184683,0.35748214
0.121098325,2.750153,0.77701706
0.17755502,7.586669e-06,2.1525442e-05
0.20323075,0.00017277572,0.00048638388
0.63578,5.3426046,0.9400529
-0.67391604,7.1720533e-06,2.8414586e-05
-0.15573093,3.0850513,0.9213968
0.019951414,4.617873e-06,1.3762271e-05
0.58680844,0.3904342,0.56039435
1.1809264,0.007887413,0.01791363
-0.07570857,0.87264746,0.9786105
0.9132943,2.3159533,0.5610653
0.31431523,2.9462075,0.7709502
1.0245612,0.00020055931,0.00047292048
-0.31410563,2.956181,0.9534282
1.0480319,8.123677,0.97087985
-0.06858167,0.65174764,0.86890095
-0.18652093,3.035085,0.9225448
1.188385,0.00012298553,0.00028337666
1.6603246,7.4128984e-06,1.623458e-05
-0.30427,0.011764613,0.03857022
2.1661067,11.187643,0.9216154
-0.6467942,0.029246587,0.10801854
0.05770641,6.060119e-06,1.7840333e-05
0.86095154,7.022837e-06,1.7014407e-05
-0.63363266,1.012814,0.016451245
1.0577362,1.0000502,3.9232593e-05
0.301508,4.426241,0.9527425
1.1059403,0.4967643,0.58083326
1.1095226,6.4071245,0.9118893
0.90038973,0.2502516,0.40133753
0.33973214,0.0008586457,0.0023246217
-1.0689043,1.197774,0.2861108
0.38089234,1.6800172e-05,4.507757e-05
-0.69631517,0.0003958915,0.0015848234
1.4488142,5.283611e-06,1.1807946e-05
-0.9421336,0.02720699,0.117802046
0.929718,9.26419e-06,2.2184222e-05
0.13880047,0.0015651631,0.0044786274
-0.44106722,1.0182045,0.021309806
0.8712125,4.3260574,0.8333804
1.7691331,5.976141,0.8338776
-0.024194788,3.3997004,0.93056756
-0.4383486,0.2736034,0.627797
-1.8594948,1.3591623e-06,1.1444784e-05
1.3583778,2.2072976,0.50326276
-0.14418341,3.1555543,0.93022555
-0.71772003,0.006255424,0.02501991
1.729569,0.0006700931,0.0014570818
-0.37102914,2.970913,0.97929895
-1.164136,1.81496,0.91586095
1.6019105,4.9168015,0.79593855
1.8757138,0.0002784016,0.0005991334
0.8221086,4.9458094,0.8837821
0.44153047,4.7680626,0.9452416
0.2991082,4.716848,0.9766109
