eta,mi,S1
0.42321062,1.7093278,0.46456763
0.7093294,2.5973787,0.78586876
0.51400185,1.9074383,0.54273635
-0.07105595,0.062318277,0.06690747
-2.3128927,0.0006793924,0.006864315
0.9637869,3.5766299,0.98284423
0.35179442,1.0740302,0.7554994
0.7557044,3.104787,0.9885758
-2.2328277,2.2921158e-05,0.0002137673
-0.05048006,0.38433897,0.40423846
-0.52505726,0.43430844,0.7342226
-0.61349934,1.2733227,0.504795
-1.8215444,3.7202713e-05,0.00022996476
0.11758521,0.8044041,0.71516734
0.74459136,2.1586616,0.5502812
0.43408057,1.0272977,0.017685084
-0.18039,1.2087762,0.2500481
0.69474566,2.838525,0.91779435
0.83481675,3.0645459,0.8959179
-0.681236,1.3347182,0.66151005
0.56914544,0.00024643829,0.00013948628
0.5483845,1.8717735,0.5037828
-0.011263177,0.00011113422,0.00011239302
-2.723433,9.94076e-06,0.0001514229
1.0514008,3.470925,0.86345965
0.41034046,2.4866982,0.98631185
-0.10235513,1.4708359,0.5215812
-2.189606,0.04320732,0.38591453
-0.57107174,1.26267,0.46496898
0.106673,1.5159466,0.4637428
-0.5279961,1.328766,0.55743295
0.33682865,0.5945203,0.424506
0.14592887,2.1552887,0.9984225
0.6648063,1.2322208,0.63382125
-0.77290636,0.0006461021,0.001399491
1.4581422,4.6284723,0.8442299
-0.38561466,1.6769454,0.99546045
0.2692014,1.4176292,0.3190643
0.52177274,2.5035434,0.89230424
-1.4982215,0.00022656858,0.0010136056
-2.3811717,5.555027e-05,0.000600919
-2.6160939,1.0057077,0.07809369
-0.6612968,1.3215208,0.6228831
0.7441101,2.2839007,0.6100545
-0.34861806,0.042393286,0.06007585
0.8691162,2.5012217,0.6294953
-0.6446563,1.5209267,0.99253833
0.95898855,3.4055703,0.9220078
0.7458065,1.808681,0.3835991
0.9003712,0.04404673,0.017901419
0.29252833,2.0230904,0.7636082
0.90292764,3.4417317,0.98983186
-3.0680244,0.006079615,0.130708
0.49504393,0.045494966,0.027731191
0.78933454,2.8354745,0.83357495
-2.7101226,0.0020055887,0.03014624
0.8081748,2.8305826,0.8158372
-2.6385193,0.00059475016,0.008322024
0.8932195,2.9922428,0.8154964
1.01188,3.5522335,0.92782587
0.3132198,1.573647,0.41938716
-2.8452997,0.007768081,0.13366316
-2.041781,0.0025603129,0.019725464
0.9013253,1.2028669,0.4884015
0.19441384,1.1118004,0.09204721
0.44672796,1.967757,0.6190915
0.07695732,1.8018372,0.7424447
-1.6441996,1.140149,0.72553223
-0.042782035,0.017214892,0.017967362
-0.71057117,1.2031289,0.41339856
0.8762721,2.3163118,0.5480228
-2.937245,1.0223341,0.42130715
0.6004904,0.061528552,0.03375103
-2.6968753,0.00047363326,0.007025549
0.28175193,1.8676288,0.654592
-1.8346916,0.00017987484,0.0011265926
0.6132165,2.5814314,0.8565128
-0.04656124,0.6477291,0.6786013
0.21840075,2.0468302,0.8414456
0.14657715,1.9230223,0.7971765
0.13128024,0.88722247,0.77806926
0.75629777,1.8784835,0.4123611
