eta,mi,S1
-2.593405,0.0008641497,0.011558207
-0.76595277,0.023279445,0.050075084
-1.805977,0.0015553568,0.009465769
0.3221874,2.2642894,0.9160566
0.9671897,3.192558,0.8335006
0.96288115,1.6774426,0.640433
-0.11820285,0.06470628,0.07282513
0.5257705,2.6616077,0.9821759
0.14508377,0.024336036,0.021049451
-0.5331904,1.1954567,0.333129
0.59670687,2.6650658,0.91682166
0.5849953,2.5001445,0.83574325
0.5135635,2.5010023,0.898139
0.6659994,1.8836129,0.45396477
-0.6518161,0.0014098344,0.0027055042
0.76677513,2.403432,0.6519062
-3.3627405,0.007755063,0.22387466
0.3321824,1.2623335,0.18818662
-1.7659613,0.020199398,0.11810972
-0.41803777,1.4335672,0.658579
-2.2552257,0.0051043523,0.04868248
-0.02327609,1.6811074,0.69714683
-0.31954694,0.012852152,0.017691039
-1.1007122,0.056308612,0.16928093
0.8506294,2.8516889,0.7909415
0.5203445,2.2689047,0.7541302
-0.21056883,0.0073408065,0.009061345
0.44626865,1.6527901,0.4177934
0.28597462,0.035732526,0.02684519
-3.0225315,0.0028868727,0.059305698
-0.29117984,1.6979434,0.93385196
-2.5548775,0.001362507,0.017535089
0.012316475,1.6425928,0.6347268
0.9753703,0.49978164,0.18844402
-3.2962801,0.00022737593,0.0061418726
-0.25554198,0.004521801,0.005838374
-2.0240197,0.0047410545,0.03588356
-0.44007027,1.2646456,0.41094595
0.7931006,1.7345089,0.33232102
0.02975203,1.3430085,0.33295366
-0.041146085,0.044266094,0.04612546
0.7073989,2.894927,0.93405616
-3.1284382,0.0018112857,0.04136666
-0.18406191,1.0621123,0.07466465
0.23363774,2.0853662,0.8592287
-0.35199994,1.5052001,0.7183483
0.8247644,0.99023557,0.43405813
-0.04637423,0.02080489,0.021792423
-2.417865,0.0012346976,0.013855623
-0.28702098,0.5286473,0.7043972
1.0243466,2.2817016,0.4601706
-1.801358,0.0008424739,0.005103595
-2.9010797,0.00019996574,0.003638132
1.092197,0.015560966,0.005220372
0.9504314,1.7385899,0.28551978
-0.18039107,1.2266338,0.271436
0.017673045,1.847667,0.8328177
-0.014161393,0.0018372148,0.0018634174
-1.2249109,0.036298648,0.12355561
0.8267581,2.1019998,0.9195518
0.060898066,0.0016600941,0.0015620142
1.0547484,3.682603,0.9342971
0.55860937,2.6425507,0.9395456
0.76970077,2.7915306,0.8297503
0.20012839,2.2122593,0.99238646
0.11275947,0.007845118,0.007008558
0.7958139,1.3658344,0.16506952
-2.527049,1.0174065,0.21786785
-0.059401825,0.0459659,0.048779085
-2.4829032,0.0011571014,0.013857426
0.4745528,0.6568274,0.40865383
0.7992672,3.0791073,0.93488795
0.41708538,2.1964781,0.78843683
0.4680898,0.99862903,0.6253388
-1.3268019,0.16209899,0.6109463
0.6451427,2.82226,0.9559351
-0.46919826,0.0034756458,0.0055565564
-2.5829248,0.038986947,0.5160232
-1.7893329,0.0012877147,0.007707562
-1.8437713,0.0004529848,0.002863013
-0.10038541,1.8054755,0.89053124
-0.181712,0.6089653,0.7303131
0.8449892,0.47149193,0.20253502
0.28335285,1.5381076,0.40533176
-0.017443068,1.7929995,0.80695313
0.78163356,2.1987858,0.54863364
-0.74613345,0.0067186262,0.014168442
0.9948803,2.9134188,0.7075204
0.32566524,0.002747218,0.0019836202
0.635565,2.7735248,0.93932295
0.88041574,1.562839,0.6479695
0.36151195,1.6632643,0.46204472
0.98091286,3.5308466,0.94898814
0.4086535,1.6785748,0.45094314
0.9855097,3.266572,0.84599555
0.4680441,2.1505508,0.72050476
-2.065365,0.00618177,0.048762895
0.3083767,2.2678976,0.9314464
0.8955209,3.234942,0.9127387
-0.029412031,0.6224015,0.64097947
0.7922795,1.1925921,0.08720793
-0.17534968,1.4956567,0.5906558
-3.2084258,0.002944276,0.07284171
0.7837076,2.3447146,0.61414415
0.740821,0.009131122,0.00435301
-0.6929271,1.009149,0.01829387
0.73380643,3.070121,0.99381983
-1.3858615,1.211931,0.847357
0.9071606,2.2338402,0.9017316
0.8427237,3.2816637,0.9823389
-3.3424923,6.0410097e-05,0.0017089742
0.38070616,2.0794678,0.73768526
-0.27145493,0.0058058337,0.007616509
-0.7354316,0.001735631,0.0036211899
-3.0453231,0.000657723,0.013823247
0.47092676,1.8573124,0.53532594
-2.9243107,0.038544886,0.7177592
1.0133014,1.2116821,0.43986306
0.7804688,1.9804583,0.44923735
-2.043375,0.021831272,0.1684634
0.94746697,2.833437,0.71086377
-0.14927687,0.0015193988,0.0017640135
0.62559444,2.8341413,0.9811618
-2.4305081,0.0027711466,0.031493124
0.37402263,1.8425617,0.5796499
0.569315,1.3490931,0.7634692
-1.7802472,0.07321371,0.43425408
0.5900942,1.6217697,0.34463143
-3.2140255,0.030917883,0.7692072
1.0947144,3.2786,0.7624997
0.07049682,2.0536225,0.98190314
-0.5201463,1.4572263,0.76917964
0.3955849,1.3166287,0.2131817
0.83599055,3.125926,0.9214719
-1.1380597,0.014772885,0.046101853
0.36860535,1.7545087,0.5218925
-2.6765234,0.0012451834,0.018098088
-2.4720385,0.017074764,0.20227742
-2.0269318,0.00096283294,0.007308635
-0.39227515,1.4009689,0.5935723
0.2206695,1.7451084,0.59756327
-0.5673184,0.0048187864,0.008498082
-0.543629,0.069576636,0.11982805
-1.6083952,0.004211769,0.021036899
0.9766096,2.0203063,0.7608185
-2.5216274,0.020685734,0.25751337
0.032241635,1.2141937,0.20739783
0.9609426,2.3216224,0.505563
0.12357881,1.8959583,0.7918049
0.5620896,2.4611788,0.83289623
0.7026171,2.846937,0.9147645
-0.2869653,0.027765572,0.03699424
-0.20752475,0.091208994,0.11224435
-2.0518124,0.08981371,0.69892955
0.16380818,0.3834282,0.32549405
0.8213524,3.2003908,0.967812
0.5109255,2.5844266,0.9505611
0.8331912,3.1988692,0.9557604
-1.2754323,0.007763355,0.027794745
0.9271638,2.460186,0.5777582
0.6062653,2.1681623,0.63709694
-0.50696,1.4250833,0.70573866
1.0692037,3.1735663,0.7461456
0.6894183,2.9531353,0.98021597
-2.9541352,0.0014259531,0.027357087
0.89299726,2.2514682,0.92181134
0.670136,2.4617674,0.7478972
0.5460214,2.7255888,0.99954706
0.38649336,1.9466975,0.64321965
0.08091533,1.437004,0.40303648
0.865309,1.8343356,0.3511898
0.05388849,1.9206432,0.87234414
0.9658586,2.9508514,0.7426038
-3.0287523,8.859363e-05,0.0018313568
0.050963398,0.54473543,0.51766944
-0.3069648,1.1918259,0.26074767
0.39244053,2.4722328,0.99435574
0.16677305,2.1226401,0.9501933
0.3827931,0.2741786,0.1869772
-0.028819319,1.5454624,0.56141096
-2.9141667,0.001539591,0.028379966
